"","absorb","absorpt","acceler","access","accid","accommod","achiev","acid","acquir","activ","actuat","ad","adapt","addit","adjac","adjust","adsorb","air","align","allow","alloy","altern","amount","analysi","analyz","angl","anim","anod","apertur","apparatus","appli","applic","aqueous","area","arm","arrang","array","assembl","atmospher","atom","attach","attenu","automat","averag","axi","axial","back","barrier","base","basi","beam","biomass","block","bodi","boil","bond","boron","bottom","bundl","cabl","calcul","canist","cap","capabl","captur","carbon","carri","carrier","case","cask","cathod","caus","caviti","cell","center","central","ceram","chamber","chang","channel","character","characterist","charg","chemic","circuit","circul","circumferenti","clad","clean","close","coat","coil","cold","collect","collector","collim","column","combin","communic","compact","compar","compart","complet","compon","compos","composit","compound","compress","compris","comput","concentr","condens","condit","conduct","conduit","configur","confin","connect","consist","construct","contact","contain","contamin","content","continu","control","convent","convers","convert","convey","cool","coolant","core","correct","correspond","corros","coupl","cover","creat","critic","cross","crystal","current","curv","cycl","cylindr","damag","decay","decontamin","defin","deform","deliv","deliveri","densiti","depend","deposit","design","desir","detach","detect","detector","determin","devic","diamet","differ","diffract","dimens","dimension","direct","discharg","disclos","disclosur","dispers","displac","dispos","dissolv","distanc","distribut","divid","dope","dose","dri","drive","driven","earth","easili","edg","effect","effici","electr","electrod","electromagnet","electron","element","elong","embodi","emerg","emiss","emit","emitt","employ","enabl","encapsul","enclos","enclosur","end","energi","engag","enhanc","ensur","enter","environ","equip","exchang","exemplari","exist","exit","expans","expos","exposur","extend","exterior","extern","extract","extrem","fabric","face","facil","facilit","featur","feed","fiber","field","fill","film","filter","fissil","fission","fit","fix","flang","flexibl","flow","fluid","flux","focal","focus","forc","form","format","frame","free","frequenc","front","fuel","function","fusion","gamma","gap","gas","general","generat","grate","graviti","greater","grid","guid","handl","hazard","head","heat","high","hold","holder","hole","hollow","horizont","hot","hous","hydrogen","identifi","illumin","imag","impact","imping","implement","improv","incid","includ","incorpor","increas","independ","indic","individu","induc","inform","initi","inject","inlet","input","insert","inspect","instal","instrument","insul","integr","intens","interact","interfac","intermedi","intern","intersect","introduc","involv","ion","ioniz","irradi","isol","isotop","join","larg","laser","later","layer","lead","lift","light","limit","line","linear","liquid","lithographi","load","local","locat","long","longitudin","loop","loss","low","lower","made","magnet","maintain","make","manner","manufactur","mask","mass","materi","matrix","maximum","mean","measur","mechan","medic","medium","melt","member","metal","method","micro","minim","mirror","mix","mixtur","mobil","moder","modifi","modul","modular","molten","monitor","motor","mount","movabl","move","movement","multi","multilay","multipl","municip","natur","neutron","nm","normal","nozzl","nuclear","number","object","obtain","occur","open","oper","oppos","opposit","optic","optim","option","order","organ","orient","outer","outlet","output","oxid","pair","panel","parallel","paramet","part","partial","particl","pass","passag","passiv","path","patient","pattern","pellet","penetr","perform","period","permit","perpendicular","phase","photon","physic","pipe","place","plane","plant","plasma","plate","plug","plural","point","polym","pool","port","portion","posit","powder","power","predetermin","prefer","prepar","present","pressur","prevent","primari","prior","process","processor","produc","product","profil","program","project","propag","properti","protect","proton","provid","proxim","puls","pump","qualiti","radial","radiat","radioact","radioisotop","radionuclid","rang","rate","ratio","ray","reach","reaction","reactiv","reactor","receiv","reduc","reduct","refer","reflect","reflector","refuel","region","relat","releas","reliabl","remain","remot","remov","replac","repres","requir","reservoir","residu","resin","resist","resolut","respect","respons","result","retain","return","revers","ring","rod","room","rotat","safe","safeti","salt","sampl","scan","scatter","scintil","seal","secondari","section","secur","segment","select","semiconductor","sensor","separ","seri","set","shaft","shape","sheet","shell","shield","shutdown","side","signal","silicon","simultan","singl","sinter","site","size","small","smaller","solid","solut","sourc","space","spatial","specif","speed","spent","spot","stabil","stabl","stack","stage","state","steam","step","stop","storag","store","stream","structur","subject","subsequ","substanc","substanti","substrat","suffici","suitabl","suppli","support","surfac","surround","switch","system","tank","target","techniqu","technolog","temperatur","test","therapi","thermal","thick","threshold","time","tomographi","top","track","transfer","transit","translat","transmiss","transmit","transport","transvers","trap","travel","treat","treatment","tritium","tube","tubular","turbin","turn","type","ultraviolet","uniform","unit","upper","uranium","user","util","vacuum","valu","valv","vapor","vari","variabl","vent","vertic","vessel","voltag","volum","wall","wast","water","wave","wavelength","weight","weld","window","work","zone"
"1",1.48856639969389e-10,2.23728410873087e-09,9.87139231115466e-05,1.87920536100915e-09,4.60360005446472e-12,1.12770440210549e-18,2.55820260695073e-06,7.21971111411955e-21,3.25798904721713e-21,4.19682793584243e-07,7.88651412286353e-15,2.32129330666778e-09,9.30684224501846e-08,5.38170500373364e-05,1.01271840457201e-09,3.17058615078566e-13,0,5.58614153173338e-16,6.84817592459517e-17,2.45141873356769e-05,0,1.94371502383916e-06,3.39679334133989e-05,1.06721797246284e-08,5.38345257873756e-18,5.28715782653704e-09,0.00854595214170156,8.04659728646349e-20,3.31967647435997e-20,1.15568860069068e-07,2.03943129548751e-08,1.62245902445841e-06,3.1160613544117e-24,5.50256225883432e-06,4.0274453497627e-21,1.93420006433165e-13,0.00322371166441743,2.86938680255445e-10,1.7737366371859e-10,8.45861174845674e-06,6.71005358219637e-12,1.62494046509565e-14,1.14619633823247e-08,1.32863243101834e-17,1.21550553151497e-13,1.77822317300645e-16,1.25028441727083e-07,5.97869324338585e-06,2.90687818415831e-05,4.17458644999633e-11,7.2964788783733e-07,0.036618996921134,4.26410940789932e-10,3.3964215460982e-14,3.01231365566524e-16,9.46343063229462e-12,0,9.51676747177102e-10,7.15366586785235e-20,3.51037261793702e-28,1.54591132429615e-20,5.4575763459818e-15,1.41590946535724e-15,4.73101880110761e-05,8.89507113757833e-11,1.09729143987366e-11,1.24912101390961e-07,6.29595193849376e-10,7.6714398493187e-15,0,8.7043802030369e-17,3.01050744975776e-10,1.69508574832161e-09,2.05394015704629e-08,1.56971337057059e-16,4.40388943121285e-10,2.44299270779154e-15,1.09318264406805e-11,4.94822394639497e-10,3.5019792339516e-07,0.000836445052809647,1.06490310126403e-05,4.91108281783061e-17,1.63774751741965e-07,2.64544780514107e-16,6.04775962292216e-15,6.27696754767092e-21,6.09345452504105e-18,2.70312733327259e-15,3.09136254721356e-05,3.96290583858272e-13,0,3.4882945533668e-13,1.78447945089091e-05,6.53678544077252e-16,4.22128619148332e-23,0,1.35437130905197e-09,1.45911803528397e-14,8.08839297751482e-08,4.84103615188098e-09,2.72394740138252e-12,1.15453851618654e-05,2.84215983405862e-08,2.47265034757293e-14,1.13002841499506e-08,5.06316854694419e-15,6.27283916004879e-08,4.5855501969287e-05,1.45694755822073e-12,1.57721178113388e-09,1.12809869965472e-17,2.43108052113779e-08,1.053282913831e-07,2.59851859934754e-08,0.00761783579420449,4.37760287533987e-10,3.97982284760825e-15,0.000117114432986223,0.000591521184360428,6.31939322558927e-10,5.02031689470347e-08,3.06990107951957e-10,2.04363547057475e-12,4.9908520786423e-07,0.000546313445915127,4.87113590938419e-09,1.27987485265521e-13,2.76746977471952e-07,0.0143313143426368,0.0106070276411113,1.30236131084467e-19,7.40657126361011e-23,2.8770080450028e-22,5.90101984246091e-14,4.56749265963368e-10,1.25900729968446e-08,6.31356460641784e-12,2.24571773747545e-06,1.90717813423175e-28,7.7695517317336e-14,5.91991686278086e-19,2.57203049456366e-10,4.33445687038569e-20,0.000138476186440705,6.60816853818524e-16,4.4304550344727e-07,1.27512788348054e-06,8.87530633119138e-14,1.70965267243532e-07,1.29326745698896e-16,1.68250935533411e-06,1.24134032532989e-17,4.54807730180479e-07,2.28831674441283e-15,4.32123222925092e-09,1.47383221746191e-07,5.68052811109976e-05,7.4379091739602e-11,3.7859635303957e-11,3.17226007718012e-18,1.10078796000343e-08,6.93784261810543e-09,1.33969333254775e-10,6.2098183488427e-07,1.51362111519134e-16,1.83528903143992e-10,1.07478529444181e-13,5.18199632371247e-05,3.57607386013217e-12,0.0122400498864178,2.81414580317943e-09,1.54898814453599e-10,1.46378727039165e-19,4.40190890587748e-06,2.37656385510924e-14,8.48986311273044e-13,4.86924873126572e-09,4.64739298769758e-17,4.31256130688261e-18,2.4687088777977e-13,3.86707626801809e-11,1.67005781909099e-18,1.131841418967e-13,0.000362944627082324,5.19637463484748e-13,5.06476161128932e-16,3.84606898993537e-07,0.00137479351873311,2.44598478013956e-11,1.17029816661658e-12,7.30548016883959e-13,0.00204263911314609,4.39884137121791e-11,4.06791277623086e-16,0.00362284878363233,9.84572006037327e-08,3.4764252499852e-10,3.05185997032996e-06,9.28366900768296e-06,6.55480480161814e-07,0.000114418270765646,7.47286165232774e-09,2.39885326994762e-07,0.017527537654385,6.00170031647764e-18,0.00769342249482077,8.36062357407218e-30,4.39376311732148e-08,3.22944698977949e-09,2.79229940333088e-11,2.40780406394281e-06,0.014274647751278,1.70244980653006e-10,2.00296100701219e-07,6.28621135944228e-05,1.74488593423029e-13,5.19645233178042e-12,3.09713176942258e-06,0.0033069602862856,1.28192296661799e-10,1.18800052180909e-05,4.21876085310581e-10,1.57800179931426e-12,4.44009698268112e-17,7.49633999747371e-08,1.76597114818924e-19,1.40193775664452e-08,0.00664313759684009,5.9069627576948e-09,8.12873250746742e-09,0,8.6329478140275e-15,2.1391029100221e-05,5.23313938666069e-23,1.55410235863417e-10,1.61568536842287e-08,0,8.66914303195495e-09,5.17589129420547e-12,0,1.11232516923716e-12,3.28329892472357e-11,0.0038843941749745,5.50752357226375e-13,2.92487783732068e-27,1.94803815701446e-18,5.60599772236292e-17,3.13717489146695e-05,0.00340839053859843,2.34675393203692e-10,1.87927583417117e-10,6.74326395191972e-11,2.63054497237753e-13,0.00879262261001351,4.64332218171107e-07,8.68364078516863e-12,1.41881481155383e-07,1.33015008310592e-09,2.58235393626332e-06,5.54172878804275e-06,7.14659347188213e-13,0,5.63604936588997e-11,4.23050826209093e-10,0,1.515821935127e-22,7.85942880360255e-09,0.00597735074507516,3.05309504770478e-25,3.72950882327917e-10,0.00130370031414205,8.43775053482517e-12,1.75944916115875e-14,7.29536534128381e-19,4.62741599217188e-16,1.74671068015751e-14,2.10172549290332e-09,8.22296703161703e-08,1.38894166179097e-12,0.000128978608366517,7.04899123832494e-18,3.7242400885513e-20,2.9649005752301e-08,2.9263605691782e-08,1.00200433871589e-08,0.00020192085796837,1.75331795049046e-11,0.00923122602075575,1.16950428203823e-06,1.55091951752169e-06,5.85307377526533e-11,2.68200439916178e-12,0.00157086975815377,2.17515167992773e-06,1.69404257930179e-19,0,2.64837217925951e-06,3.79392044343326e-14,7.67198078104011e-13,4.33443558256713e-10,7.20835163294042e-21,1.22120920611506e-11,9.89255254923126e-20,2.07447606949396e-10,4.79867684940293e-05,2.53200409255859e-15,2.30495901835862e-06,1.20624015438508e-11,0.0186871993753053,2.46185837826778e-14,1.21402680399131e-17,2.30241136583229e-08,2.11098778405091e-09,7.62852728450728e-11,5.64149468205257e-08,5.4201812260694e-11,0.00169778438438742,6.97109995168776e-08,1.31118560403506e-13,2.96777714388283e-06,0,1.4493089661726e-11,3.79704852101793e-14,2.34315553768651e-07,9.69159478576139e-28,1.18498906330137e-18,3.31345793078089e-08,1.02416904491746e-13,4.0054803693963e-10,1.87588486892095e-10,1.56745290814079e-22,1.73034859216266e-10,5.64781313018727e-06,3.52316461959082e-06,1.03583270181408e-05,3.7200444869778e-17,1.14860430539654e-05,5.74043743861215e-15,2.78085280318759e-06,1.85307992330182e-10,2.28915787091617e-05,1.01229796157015e-18,3.16745668714358e-07,2.65546133126487e-06,6.21645956089456e-06,3.82806295079973e-06,0,1.67268450601235e-12,0.338304775434248,4.15128631977975e-09,2.51648771565668e-13,4.7092188123454e-11,1.02647553140496e-17,5.89496428658003e-11,2.6661022025593e-12,1.16991757775465e-10,8.63792352351731e-11,5.1817740753763e-15,1.42524835952549e-14,0.162638671527806,5.71997766940296e-09,3.1628134570018e-07,9.86461752983473e-25,2.3543523351552e-09,6.11494341219001e-12,1.12245773219841e-07,0,0.000606015225595044,4.28000222046522e-18,4.5165362748994e-09,2.16521006679783e-25,5.05249014663582e-17,3.55057704867507e-20,1.30176311050373e-14,1.55255401407356e-22,1.56069992902809e-09,1.85235787098789e-14,3.75537889369768e-08,0,4.24347855218353e-05,0.00778313174978805,1.33126728751366e-05,1.2385265658206e-17,8.38137676307613e-18,4.10969983498508e-15,3.16337238694875e-15,2.29665604470985e-08,0.000143830182467869,2.64747952039122e-10,2.47057860851792e-08,4.05746039591861e-07,2.32287884045497e-10,4.73145247363484e-09,9.71217308400849e-15,6.46001448935682e-16,8.35516423484996e-23,1.43665245642202e-07,0.00504374047274785,1.32520395695108e-09,7.55466687364396e-14,4.09330541909637e-07,5.11837580925957e-10,2.02476098550099e-13,1.38042129067766e-13,9.35704818481172e-14,2.40838366278848e-20,8.09997421066787e-26,3.2047232347021e-11,1.53609002640682e-11,6.75439717586831e-11,2.48629063783919e-11,3.33544023519759e-08,5.17130387978686e-11,4.05999776013362e-09,3.14903224141045e-10,4.81689976040181e-09,5.65113621341661e-17,1.0943173430384e-11,0,2.54226857910646e-05,3.75749479347914e-07,3.74204397169503e-14,7.64117408584393e-14,1.19778860649005e-17,4.72581237843086e-10,4.49295319092526e-07,1.15883375440736e-06,1.12484791941437e-14,6.05840021149415e-06,3.01735768366078e-23,0.00958861281837229,6.99166741525006e-14,8.77238762535253e-15,0,4.25878446812621e-10,4.38075847446574e-08,6.42178898664925e-13,2.01590959970836e-15,4.81707166079107e-10,2.8413294612512e-06,3.90149146978814e-08,1.82303628190756e-12,1.62559647756532e-08,1.68856542877685e-09,5.72549203459662e-08,5.61736558496727e-10,4.93711918874492e-08,6.45079866404624e-15,0.00342075520679445,5.10809752009018e-12,3.4443870477135e-06,0.041071324350479,3.83530441148103e-16,0.0190834437050533,0.0154315154743732,1.48625844944758e-08,6.36391837369145e-13,9.04666090773651e-20,1.22216998437142e-07,3.57875528790131e-06,0.000871116747922827,3.67637607835326e-13,0.00169536823773196,0.000162244239114069,4.27238342106273e-13,6.10522022024122e-10,7.76026027789197e-09,3.71769019984263e-16,3.67542755736797e-10,9.42240155898907e-11,1.7853950475202e-13,4.8774836811664e-12,7.11715747196143e-09,3.37921360251835e-10,2.17471577089355e-11,9.24825484543848e-17,2.46670019280407e-17,3.95389732752548e-08,1.60257147159059e-18,2.81284743504333e-19,4.3162390193604e-05,0.000318989539915654,4.96717459464431e-12,3.68391238675982e-17,4.35300451341677e-22,4.6116605600964e-24,7.63530839041073e-27,3.14150725754787e-09,8.60932242817153e-06,1.33334659973573e-10,5.76444442381097e-12,6.28545239430806e-07,2.51123968930169e-12,2.99589532878483e-05,1.01791915323382e-10,3.36957546418149e-13,4.96695443985824e-05,2.55692707638588e-15,1.41237063890442e-12,0,3.98141056566152e-11,3.91871206746021e-17,1.7865335786833e-09,8.83645009934544e-05,8.42199319511521e-09,2.42945903674245e-13,4.89034205113182e-11,0.000922049426505202,4.72319617622104e-14,1.17265024422484e-21,0,2.09106899167503e-23,7.03633315540634e-07,6.68516089911e-12,0,9.20762503168816e-14,6.80990485730947e-10,7.28228504699993e-12,0,1.73097692076473e-09,1.19116539486246e-05,2.14715331388237e-15,1.00130936913607e-09,3.18236556096811e-10,0.000132111116555382,8.61923767864548e-11,3.19544610473197e-21,1.11216373821619e-07,5.29707324386593e-09,4.77974946074719e-16,7.02609576381998e-34,6.05628065181781e-08,2.34256531789869e-14,2.3007950428271e-10,0,1.05169918978646e-18,6.6532599281136e-13,6.73314140797766e-19,1.76729453674203e-14,1.74013484599123e-06,1.34245390856435e-05,3.34429027980142e-14,4.52479819611366e-06,0.000443935528276307,1.42053293677487e-06,2.18777551740458e-08,3.58426185198189e-05,0,1.54838310624554e-08,2.60436340838118e-08,1.60815890205747e-13,7.67787521155595e-08,2.62494810607998e-08,1.16479664049358e-13,0,0.000493164685233258,2.17276177648252e-10,1.76959892970244e-11,3.50903963563315e-10,4.24306543949153e-12,1.35902048995664e-32,2.57218401307458e-11,3.85853950064038e-13,1.15328794239508e-10,5.1689726536627e-09,0.00223199441719629,3.12153582054762e-07,3.01555176374313e-08,2.99849460174628e-07,1.66226207093416e-14,0.00100939623366962,5.87428753185009e-11,5.48328892686355e-06,5.01585454506737e-05,1.08838191043451e-13,3.77753825500749e-16,6.9122630447962e-08,8.47216632417551e-09,6.01059816221004e-14,0.144620008407251,8.00198295151124e-11,0,0.00406741581187291,1.35990060308071e-09,2.44761754838858e-12,0,1.35841534142194e-21,3.87273522325176e-07,1.28862631982839e-10,1.70377208908562e-12,1.4743023095558e-10,2.0323032960378e-12,6.53536191784842e-13,1.01223982461313e-09,2.84530507961276e-13,2.95721700853884e-05,1.52167526448564e-09,1.46057478379472e-16,4.55749860639553e-10,2.61072011642443e-11,1.68494156168286e-19,5.13906453326484e-20,8.16602807707295e-09,0.0124655149414013,1.11018592943525e-05,0,3.62915960334255e-15,9.72896491846989e-10,0,8.58599652483029e-11,2.43838727154794e-07,8.67036829413272e-17,2.34965071358486e-09,0.00115689712680363,5.35847772904642e-18,1.10057085135796e-11,2.51813957785117e-24,0.00316489401465301,2.15416857399782e-14,4.17034239100144e-23,5.0207369295771e-18,1.4094693327191e-11,1.77569137117761e-14,6.50550140490195e-12,2.69134972350291e-23,0.000282735691800583,4.6892324169742e-20,3.37088511629017e-20,9.51026517270794e-06,0.00196053249957755,0.00834074124613325,3.05467041018258e-09,3.56682535630302e-11,4.86495864975125e-13,2.86562927849195e-14,1.43554339734443e-11,4.49378149849915e-07,5.63920087321448e-09,0.00394283858333615
