"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","patent_title","app_year","country"
"11",0.0173653368783243,0.00936990255409122,0.00389764404846085,0.00873073984865517,0.0255709199148175,0.0208717547614341,0.0669919151509002,0.0227856912032632,0.00535334854601453,0.00297487681343412,0.00548650518461341,0.00710618858741757,0.00514558409648567,0.11188760253588,0.0380770135963232,0.0110025170505069,0.0123585193027558,0.152631001375146,0.0922986716810421,0.00977577478798135,0.00969694831019635,0.00492967865412942,0.0027086517110358,0.0503779538933921,0.0854205171648097,0.00955152288647343,0.135381150473697,0.00366322268097567,0.0299341670083482,0.038654679299395,"Arrangement of expanding optical flows for efficient laser extraction",2019,"US"
"12",0.180637153981356,0.0052347842459928,0.00730621394893922,0.0098723400952974,0.00936268351133838,0.00564707068536182,0.00790346316534941,0.211158538232388,0.00645050405667418,0.0337996254426714,0.00509595107964386,0.0121056384374168,0.00257833114440554,0.0548162763566247,0.118497272856426,0.0126382419551096,0.0283564086994946,0.116729393992316,0.00425127238926433,0.0125660485580341,0.0108529615183268,0.0122785504655313,0.00232581819866419,0.00578913071122423,0.0395530114080232,0.0107417624750979,0.0107089756669485,0.00251930167161559,0.00531275925154789,0.0549105157989156,"Asteroid redirection and soft landing facilitated by cosmic ray and muon-catalyzed fusion",2017,"US"
"13",0.15194785328085,0.00375294672277816,0.0112510292105582,0.00719733376377394,0.00599836178069012,0.00710864556538016,0.00485565423112608,0.247198886960812,0.0045352236788418,0.0287324209332886,0.00568440836693476,0.0121224162707878,0.0172439792645099,0.028202878014073,0.0791094077993852,0.00744972353770186,0.064407105829582,0.064906746812327,0.0031346155468294,0.00877744542887478,0.0117241094245854,0.0886281490440079,0.00225060458982911,0.00612217329144185,0.0155810261274466,0.00974642570719048,0.00848357348890487,0.00497479245905129,0.00330191529226792,0.0855701475761692,"Asteroid redirection facilitated by cosmic ray and muon-catalyzed fusion",2017,"US"
"14",0.0265408276841923,0.00158324327655541,0.0126303527406206,0.00431786134553494,0.00385703263985743,0.00693093947870097,0.00349409915231876,0.392314244037424,0.00435458877697787,0.028682889951186,0.0073915778671908,0.0128154448704709,0.00506049031418541,0.00636732375280696,0.00961704300253742,0.00497305833134894,0.014118171538187,0.0100191715469006,0.00125888497368166,0.0121043055839448,0.13300555405478,0.119329034701223,0.00158161992854522,0.00399353325518041,0.0175456527908635,0.0347473119891759,0.0979934729370863,0.010489956074885,0.00193600321930573,0.0109463101843321,"Asymmetric capsule for inertial confinement fusion",2017,"US"
"15",0.0843288396116304,0.0128102014736033,0.0350802465417558,0.00245095010330902,0.00943409023111276,0.0625824022722254,0.00648785512361651,0.0354297744438953,0.036417809978633,0.0116525521371614,0.00522010762973567,0.00849977962305898,0.00760371664727556,0.182819172969778,0.00449371752612861,0.329016877265388,0.00935737744934201,0.0428687000750673,0.00921555704250693,0.00904427246729759,0.0089860262859875,0.0190455944066939,0.00349745060591325,0.0113671586789282,0.0110083366070434,0.00633615635864605,0.00855735574768368,0.00564808622835781,0.00760190885692954,0.0131379256112957,"Batteries and related structures having fractal or self-complementary structures",2017,"US"
"16",0.0843288396116304,0.0128102014736033,0.0350802465417558,0.00245095010330902,0.00943409023111276,0.0625824022722254,0.00648785512361651,0.0354297744438953,0.036417809978633,0.0116525521371614,0.00522010762973567,0.00849977962305898,0.00760371664727556,0.182819172969778,0.00449371752612861,0.329016877265388,0.00935737744934201,0.0428687000750673,0.00921555704250693,0.00904427246729759,0.0089860262859875,0.0190455944066939,0.00349745060591325,0.0113671586789282,0.0110083366070434,0.00633615635864605,0.00855735574768368,0.00564808622835781,0.00760190885692954,0.0131379256112957,"Batteries and related structures having fractal or self-complementary structures",2017,"US"
"17",0.0837209057890391,0.0136003085112803,0.0383030285832945,0.00252263756850225,0.00890650563518343,0.0625948868879062,0.00643559242039645,0.0349208008690148,0.0342764182686897,0.0124637546194822,0.00497997278060455,0.00846904985127491,0.00792677042234741,0.184901526493344,0.004462808555602,0.329566749498057,0.00904969943221038,0.0420348968177593,0.00968366198968943,0.00882766216796485,0.00851871135188879,0.0187466066623793,0.0030705885709529,0.0112106854062902,0.0105450514612462,0.00635226004888875,0.00825093235415375,0.00572115728459734,0.00727582629233385,0.0126605434056255,"Batteries and related structures having fractal or self-complementary structures",2014,"US"
"18",0.0380511244798422,0.0810686116764427,0.0208120846548357,0.00130658480508466,0.00912913772247609,0.175007216614983,0.0168925167330825,0.00465942875438219,0.0047084912716315,0.0121157122642242,0.00985579985995646,0.00305833450286393,0.0143200439283869,0.0105133572615675,0.00166442026632153,0.43094138539095,0.00495469452930581,0.0081536203064769,0.0159715655361708,0.00646871661540074,0.00751185430413246,0.00428205622824394,0.0115087672961444,0.0501326444537024,0.00279110819663049,0.00319639539503018,0.0116272840441592,0.00827380478536965,0.0225974126419911,0.00842582548021128,"Cellular structures with interconnected microchannels",2014,"US"
"19",0.00303553581220965,0.00243076051124471,0.000608075458535791,0.0355354811350669,0.0507884125993142,0.00333021255343272,0.21905362494872,0.10474618004898,0.00262614605314425,0.000876607765979836,0.00112122614111503,0.0103694479547801,0.000887354563182818,0.00472794522764633,0.143997777753799,0.00347040913796747,0.0746635330042681,0.00980506012495762,0.000762232444453108,0.0110247912390112,0.0113346889202285,0.00352276025105491,0.000612604510020357,0.0028375278500395,0.017984068551418,0.00857395292894757,0.262515066078756,0.00191970230135325,0.000870127705362393,0.00596868642501001,"Central column of toroidal field coil",2019,"GB"
"20",0.0103171429690325,0.00280748182201932,0.00405964714837907,0.0108558782117584,0.00799968429825736,0.0734735515880894,0.236010359158405,0.0162309145503856,0.00285378732457673,0.00302768125142845,0.00495231538349792,0.0124420849994386,0.00455658106562672,0.00966260807324322,0.0171829344147604,0.00389936329145562,0.0137024797651679,0.0206732392987074,0.00287529438131762,0.0168013309998781,0.0211498852108509,0.0449287555542515,0.00106461269446469,0.00370569809073526,0.294384624272587,0.0753780828995535,0.0631689987966566,0.0059171969449412,0.00291780933762763,0.012999976202906,"Charged particle acceleration device",2013,"US"
"21",0.00647046370788916,0.00136991672150722,0.00425273183137773,0.00273130958062033,0.00373804879183751,0.382205581130119,0.00226122378859647,0.174182025276764,0.00351420766572109,0.00417119724604642,0.00361836443587267,0.0155080294917351,0.00477963438635715,0.00865138609473363,0.00654374406504203,0.0060685439382484,0.0114305300177539,0.00773521272257587,0.00108218144649899,0.00559555629738396,0.129365251475829,0.00663668890673206,0.000994551705234338,0.00407523663969087,0.0835854492844984,0.00812810165186927,0.0797406785671087,0.0233168714338901,0.00154560080522138,0.00670168089324508,"Colliding jets laser guiding structure",2016,"US"
"22",0.0454602254471344,0.0103408053513759,0.0408177543118776,0.00349874216615498,0.00963562547245509,0.0076900611970178,0.00458303671863614,0.188802572640278,0.240717141565648,0.00753790197893826,0.00443500331223541,0.0105355418934259,0.0108351551353306,0.0143533126268298,0.0071729421915562,0.0174131184949163,0.0353527217231146,0.00617364972092424,0.00574671677649924,0.120019842101695,0.00981105819733147,0.00950334273471538,0.00422750959414533,0.0866028947691931,0.0130795597153325,0.00932658650510867,0.0090348757762946,0.00645988276933522,0.00575226283778044,0.0550801562747198,"Combined neutron shield and solenoid",2018,"GB"
"23",0.0205170280257282,0.0163785775975621,0.14394015786865,0.00182542786595023,0.00700547413770838,0.0203453708275027,0.00410934856128637,0.0601800371750237,0.00609162592488323,0.0110602881293296,0.00705785874930672,0.0105407112322329,0.0388396389472054,0.00589826826597571,0.00246795034639686,0.0901220870220848,0.0557819749999984,0.0367195148741893,0.00427856605492378,0.00490589981928134,0.0200032568753519,0.0195533167955794,0.00299445176663909,0.25920359801896,0.00442048973005619,0.00630827140319216,0.0969089231537357,0.024796662657266,0.00491043321482811,0.0128347899591716,"Complex shape structure for liquid lithium first walls of fusion power reactor environments",2017,"US"
"24",0.0200697862274257,0.0172963118520051,0.148029144777273,0.00201929186958737,0.00637868324876852,0.0201132689531981,0.00410210291789963,0.0595393088181788,0.00520503594879501,0.011949479420433,0.00654549506687979,0.0104908604029874,0.0400801367410641,0.00668000172468848,0.00261522504525008,0.0898978547455647,0.0551354762582004,0.035798319245933,0.00469716311627028,0.00486840696945294,0.0189519848390592,0.0198304256591404,0.00219963686962169,0.258547156788387,0.00422246964116717,0.00651552493832266,0.0968009296024185,0.0249964247626504,0.00452475521883328,0.011899338330544,"Complex shape structure for liquid lithium first walls of fusion power reactor environments",2011,"US"
"25",0.00662967439350604,0.00811270593590593,0.00571276613034927,0.00240776458834477,0.00925774220077737,0.0264938225080048,0.00302330588957311,0.00315628175279618,0.00282646469682678,0.00798635973212933,0.0444137800956357,0.00191530252702585,0.117551441990604,0.00609751601797425,0.00318353588607785,0.359130257057517,0.00473797551712495,0.0840806820475439,0.00491125398735835,0.00511536219747848,0.0700331926804781,0.00283300380881608,0.00169075747199956,0.0969836071961678,0.00319337860217036,0.00664097102351832,0.0805627375159656,0.011245528590504,0.00511700548972326,0.0149558224681028,"Composite for heat transfer with high-temperature resistance",2015,"SK"
"26",0.0172130375461068,0.0080008469251447,0.00475786998565031,0.00224058491808534,0.141885405878351,0.00488717417890336,0.00376383862768209,0.00688635051528213,0.00511103686254051,0.0204717054294787,0.00558817499770961,0.00247005100269532,0.00466689090757673,0.0304619476941278,0.00545525748157404,0.166241995460578,0.00415625840015699,0.0169646341296518,0.00400334665643363,0.0113182739512482,0.249697529079146,0.00243363382769142,0.001880242849771,0.163721525351799,0.00444869942169587,0.00525417766695919,0.0920934536596111,0.00537852023920727,0.00421210130386245,0.004335435051279,"Connector assembly of two low temperature superconducting cable terminals and manufacturing method thereof",2017,"CN"
"27",0.00373537616897025,0.00630538014067325,0.00803582273721119,0.000811024766186126,0.00418798095093501,0.422451969453445,0.00132991168021758,0.105839181431369,0.0028313140195836,0.00349733983753206,0.00667125841150868,0.00290681397883571,0.202394673233125,0.00408123197806181,0.00121264219686281,0.0108010760275216,0.0121144850865362,0.00511290259049025,0.00325867707088189,0.00319391498059992,0.0136734251143532,0.0063750634550477,0.00171037293343891,0.049547964564659,0.0054310291349183,0.0127284679918007,0.0230630708175056,0.0625726593345538,0.00312295410275777,0.011002015810418,"Cryogenics for HTS magnets",2016,"GB"
"28",0.0138808309198026,0.0175525385989983,0.0772274561893515,0.0017158464787805,0.00494139813056778,0.138683795989974,0.00446169137757078,0.173615592684181,0.0240360098307753,0.00929121040311633,0.00491432177469532,0.0307152235114709,0.0500609954493959,0.102634278690973,0.00257102065307851,0.0260572470801903,0.0491322536674399,0.0061702279906948,0.0102866760035446,0.00419082826565451,0.00586301905958693,0.035259969081485,0.00516483440402268,0.0106814327379892,0.0285893815908873,0.0069959456434427,0.00466886464268609,0.0186229761095925,0.00526787880362689,0.126746254236426,"Cyclic nuclear fusion with single-cycle, charged cathode",2017,"US"
"29",0.085544833729634,0.0048432544124813,0.0256121264836473,0.00411054615556964,0.00671158129328672,0.0125568896600939,0.0300710731565441,0.0334171876685419,0.109877158211725,0.0289955907197733,0.0538448969071708,0.0184138797710281,0.0127358881294715,0.0117467441811199,0.0076576798604609,0.0109431135195179,0.222926525285103,0.0525798644920978,0.00353328616739773,0.0112307591963225,0.0334062185851047,0.0121729257641883,0.00350503744364835,0.0179786772964157,0.0131770069882527,0.0113708733310098,0.0171592427373423,0.11872964991306,0.00703463854399475,0.0181128503959963,"Deuterium-deuterium neutron generators",2013,"US"
"30",0.0243360571320931,0.0138239661661835,0.00949946739805414,0.00602050496440273,0.0725588085138656,0.00832703497893668,0.00444714661521715,0.00490830626962694,0.00201428810958805,0.00632736787487283,0.00965018018375489,0.160570088687993,0.0685772867810871,0.00937263308713299,0.00352747114828741,0.0134673195660642,0.0279645160816382,0.00898702807914031,0.107006836511547,0.00641835601781238,0.108129898346196,0.010566617033846,0.00264738085198965,0.111353104475452,0.00486414462830114,0.0699820535193774,0.0619917551250377,0.0257893550563504,0.0231824063821132,0.0136886204140374,"Device and method for extrusion of a solid body",2013,"FR"
"31",0.0351352780417185,0.00951087648732888,0.0890641640071121,0.00223657209318795,0.00255714565058971,0.0289634429528131,0.00414508742630333,0.0530288061902345,0.213676476873539,0.00835743090350156,0.00429778830369841,0.00972244595084418,0.0103618644315972,0.190414403670402,0.00510316430096606,0.00767126812335118,0.0813819580428838,0.00467081128134202,0.0550909703882971,0.00789459637069653,0.00705462113861838,0.0151699632528598,0.00334801871590604,0.00796491271381323,0.0401559757426853,0.0224001894889058,0.00553858671516472,0.00598216549369949,0.0155726612276697,0.0535283540202703,"Device and method for producing medical isotopes",2009,"US"
"32",0.00411110588736521,0.000952750444079829,0.00753885611412565,0.00174662094917147,0.00356115003557043,0.00865552552194056,0.00227037963232679,0.410645335489493,0.00134430210071647,0.00357192283794735,0.00576610183434736,0.00399969737287116,0.0944757640979311,0.00303107714763652,0.00363454783368032,0.0022058507292981,0.019066822260601,0.0819462419099118,0.000604297775734602,0.00440617345945508,0.0512346407857564,0.0113472267543107,0.000946636817771385,0.00390405920380989,0.014134371199552,0.0677740058270445,0.121610754426146,0.0545991912777922,0.000977960366970091,0.00993662990664307,"Device and method for the heating and confinement of plasma",2017,"US"
"33",0.0131789262693126,0.00961993959391528,0.00387356737825447,0.00477095240047243,0.00405984461218869,0.00561588612810186,0.00508917281639139,0.246580114413413,0.00350242128957425,0.00283111578082204,0.0041515564489527,0.0086526365435876,0.00503366755686124,0.00824621796708771,0.00546401724231381,0.00427006235031536,0.0612378957745233,0.00718073912756328,0.00340722997567518,0.0461638860042769,0.0241858199828147,0.0183436931936101,0.000846145764998827,0.01214549776902,0.0979004964718911,0.188514139472107,0.168697291555367,0.00534568348904383,0.00249194007563673,0.0285994425519078,"Device for attenuating electromagnetic pulse generated in a power laser installation",2015,"FR"
"34",0.0050841996792833,0.00901701996983068,0.0101958201322356,0.00292476549575687,0.0123412075070668,0.0245141846360773,0.00300748860766909,0.00422738788350286,0.00170354392766873,0.00755792326285185,0.234767921516279,0.00549223936968131,0.181121829580025,0.00895415820504042,0.00368498398996013,0.104772473065627,0.00862369856232611,0.010993326150244,0.00424987662987362,0.0417793351664047,0.02015421712389,0.0563592145785712,0.00163528955282987,0.0581099523453698,0.00282377228060697,0.0354789388351029,0.0720239036155344,0.0184466298598844,0.01010171946416,0.0398529790066462,"Device for controlled heat transfer to and from a component",2015,"DE"
"35",0.0116435561401899,0.00440667026150493,0.0145020833653953,0.00300464607914676,0.00483346638772879,0.0789953743865136,0.00360627903421816,0.202671285402011,0.00602727290425944,0.0375551344609103,0.0168768061209109,0.00811819341404875,0.0110761844952619,0.0389623777521939,0.00613279211268588,0.012130476064393,0.258559126258841,0.0343239335242766,0.00421838183288787,0.00755943738110838,0.071716520727774,0.0187174522397675,0.00268758440510654,0.00836715289943557,0.0214653172987474,0.0501452785209632,0.0220028161097106,0.01691215592376,0.00581520457447437,0.0169670399217743,"Device for creating and controlling plasma",2016,"US"
"36",0.0030693716195655,0.00247333616699856,0.0903418188672715,0.00221474970225948,0.0176551849360445,0.00655274213697416,0.00218327134641081,0.225615330809923,0.00544470402445146,0.00771588144811381,0.00328195002505165,0.00662467461122223,0.0139396678283957,0.00629447084358402,0.00363919519607613,0.0283965731176302,0.110304940520166,0.00722280755824691,0.00174246256464794,0.00528748425623741,0.0275265546876547,0.0140718373458151,0.00190773843958296,0.00539153683283061,0.00671299014258323,0.0833925932689422,0.117406312799084,0.175328505375287,0.00140302727180744,0.0168582862571414,"Device for electrically connecting a blanket module to a vacuum vessel of a thermonuclear reactor",2017,"RU"
"37",0.0795691738721858,0.00415710204091729,0.0400322249440154,0.00310963158848302,0.00443589087154923,0.033018088674287,0.00281553329758664,0.124327748441714,0.0978580725811209,0.00523023551528207,0.0149264070936963,0.0687899246665479,0.0476019269252719,0.0150219820106943,0.00571581018160395,0.00485700684673768,0.246116858010533,0.005480213588987,0.00450729887347811,0.00662503069066768,0.0081277830946547,0.0145286934869865,0.0030536538576233,0.0108497832393568,0.0164554067251433,0.0492465859151882,0.00497034078493044,0.0105505245119566,0.0074506353223511,0.06057043234645,"Device for generating compressed fluids",2017,"IT"
"38",0.0128382661750275,0.0585633737443084,0.113800490702894,0.00169396959896975,0.00268615788897069,0.0105415748519533,0.0033842833228636,0.00434071949830463,0.00511959120223785,0.0159003421387789,0.0149835432012721,0.0113800420420421,0.0229725608192248,0.0165980738140156,0.000713128262530684,0.0324832908833273,0.0249274428565086,0.00399365257130018,0.176195081814449,0.00381854392548875,0.0158887085231199,0.0143659395275978,0.0046353431397496,0.0289862580496989,0.00268291828459916,0.182399851174206,0.0101700323958718,0.0124557082652988,0.174603092592915,0.0168780187324754,"Device for limiting the degassing of tritiated waste issued from the nuclear industry",2015,"FR"
"39",0.00346349993440828,0.00252214004261913,0.00255984757548756,0.00317564280086359,0.00232604649779913,0.0055677434296583,0.00177143943685822,0.421852249238701,0.00300593160430419,0.00122574495206256,0.00242430068667975,0.0081822239356412,0.0143611844723827,0.0117928527606278,0.00270861900826164,0.00189418576185067,0.11051856222407,0.00463038647423014,0.00302022226342118,0.00320570270888704,0.0115832284114228,0.00898160177853045,0.000518825033674558,0.00651999421546838,0.219714108073593,0.110373054406395,0.00672785059397991,0.00459561656095757,0.00119727915827997,0.0195799159588841,"Device for magnetizing laser plasma by means of a pulsed magnetic field",2014,"FR"
"40",0.00206075930334056,0.00175232619293976,0.00254634675817114,0.00681639720411674,0.0069361700788345,0.0031357339591586,0.0035614755790931,0.0200100663385008,0.00289318997163197,0.000415177423436681,0.000832445711848772,0.0840432399283471,0.00309810557212633,0.0999641805879083,0.00813993944560792,0.00214101539908985,0.155953042066652,0.00537933037221103,0.00304383079320527,0.00414405191908699,0.00551967710752092,0.10414482251304,0.000269770900505389,0.00158116919055581,0.399774463165473,0.0582378973597464,0.00222393603791946,0.00132687710187273,0.00200523917011202,0.00804932284794777,"Device for quantum beam generation, method for quantum beam generation, and device for laser fusion",2013,"JP"
"41",0.00248976403686751,0.000982678104279513,0.0125993720517413,0.00306086389050482,0.00382028352600293,0.00704288920596462,0.00133283270684487,0.0742924645985508,0.00228048670460741,0.0134177862184898,0.00636329192671396,0.00604311776394422,0.010414991695197,0.00410307872922387,0.00515233250045793,0.00291738762870835,0.0391489587599607,0.0459072491313314,0.000795161993109087,0.00719477251966767,0.233346754350581,0.053723951982204,0.00107956001907329,0.00372015848558217,0.00668233378874433,0.0680048664865199,0.10342368487433,0.274817891524138,0.000945415168204143,0.00489561962845478,"Device for securing a blanket module to a fusion reactor vacuum vessel",2017,"RU"
"42",0.0547072402754174,0.036253265593239,0.062728547711408,0.000890125372282752,0.00718279650190655,0.0321841071639168,0.00428146794132312,0.138300265348644,0.00638550933114061,0.154732338749257,0.086408322376696,0.00497126812309726,0.0163943916027575,0.0127423940813935,0.000964049828174376,0.190865803150913,0.00831531803110158,0.00806526613916855,0.0433146928416041,0.0049366453614147,0.0124468068726635,0.0126702653391052,0.00571158355869751,0.0353627251409771,0.0043172892193788,0.00424233356902279,0.0103680596786535,0.0108541248876226,0.0158932338679257,0.0135097623410973,"Diamond structures as fuel capsules for nuclear fusion",2015,"US"
"43",0.0597685077416512,0.0876035385368027,0.059718644552098,0.00161313664207188,0.00999860093922826,0.00892116082727453,0.00708175377164028,0.203351306157781,0.0144946486671101,0.187981579440657,0.0102730821197872,0.00744724526547583,0.00892308425728523,0.0149868942303594,0.00227259753988259,0.0434179388050443,0.0115503347179885,0.0366182439490678,0.062686228468935,0.00492935245242749,0.0100015933016394,0.0104041839568622,0.0119875709110362,0.0223196314448902,0.00856739791796836,0.00484537911038089,0.0127050747348957,0.00789294766433131,0.0089080930503544,0.058730248825073,"Diode assembly and method of forming a diode assembly for pulsed fusion events",2019,"US"
"44",0.00347448491867723,0.101923391265794,0.0175815325264696,0.00100673938397728,0.00605237396246697,0.0860455300151905,0.00239331857832889,0.207148188289632,0.00432678992036636,0.0113278200156365,0.00491445479812522,0.00229418099780292,0.0127188608554339,0.00293491972818785,0.00127683457784954,0.00784657019607379,0.0137570732127731,0.0271855541877978,0.00352651157379848,0.00270503686312816,0.013888199431401,0.00319319314559099,0.00291986875464048,0.0935253891303754,0.00362156988535772,0.00462902669077599,0.144526920957488,0.205072168859987,0.00305375579560183,0.00512974148127197,"Double null liquid metal diverters",2019,"unknown"
"45",0.00394098995299974,0.0028574825818409,0.00664520585383186,0.00120277036654116,0.00401021156475261,0.00589439295238292,0.00118059689402337,0.714896668335023,0.00520672083328275,0.0273349307266468,0.00664030960017297,0.00367803245871366,0.00573508408084597,0.00578361134791531,0.00235243979153053,0.00548813718975179,0.0128363808736038,0.00529459296136653,0.00139872426685986,0.00402598933604988,0.101128645903693,0.00708501948409419,0.00156539439626152,0.0118131361849666,0.00781993850210619,0.00861259111186878,0.0196383444519438,0.00826194819072117,0.00133646895635974,0.00633524084984975,"Double poloidal field coils",2018,"GB"
"46",0.00504960273203972,0.00473525339701816,0.121027732624765,0.00247188708698376,0.00342931868486444,0.00578716723498054,0.00194979727148666,0.368606425220986,0.072243178014376,0.00661575792932292,0.00177350580578369,0.0433578496399331,0.0123550359452172,0.078174712928655,0.00371409050795267,0.00652027091632877,0.077839267777202,0.00324874663028073,0.00473238592331599,0.0040706077438324,0.00511847645022773,0.0205587720247585,0.00200105204112012,0.0362352372246881,0.0099410851214665,0.00803785967287388,0.00390972783922187,0.0159798137612884,0.00164309730172649,0.0688722845473034,"Efficient compact fusion reactor",2012,"GB"
