"","Estimate","Std..Error","t.value","Pr...t..","Estimate.1","Std..Error.1","t.value.1","Pr...t...1","Estimate.2","Std..Error.2","t.value.2","Pr...t...2","Estimate.3","Std..Error.3","t.value.3","Pr...t...3","Estimate.4","Std..Error.4","t.value.4","Pr...t...4","Estimate.5","Std..Error.5","t.value.5","Pr...t...5","Estimate.6","Std..Error.6","t.value.6","Pr...t...6","Estimate.7","Std..Error.7","t.value.7","Pr...t...7","Estimate.8","Std..Error.8","t.value.8","Pr...t...8","Estimate.9","Std..Error.9","t.value.9","Pr...t...9","Estimate.10","Std..Error.10","t.value.10","Pr...t...10","Estimate.11","Std..Error.11","t.value.11","Pr...t...11","Estimate.12","Std..Error.12","t.value.12","Pr...t...12","Estimate.13","Std..Error.13","t.value.13","Pr...t...13","Estimate.14","Std..Error.14","t.value.14","Pr...t...14","Estimate.15","Std..Error.15","t.value.15","Pr...t...15","Estimate.16","Std..Error.16","t.value.16","Pr...t...16","Estimate.17","Std..Error.17","t.value.17","Pr...t...17","Estimate.18","Std..Error.18","t.value.18","Pr...t...18","Estimate.19","Std..Error.19","t.value.19","Pr...t...19","Estimate.20","Std..Error.20","t.value.20","Pr...t...20","Estimate.21","Std..Error.21","t.value.21","Pr...t...21","Estimate.22","Std..Error.22","t.value.22","Pr...t...22","Estimate.23","Std..Error.23","t.value.23","Pr...t...23","Estimate.24","Std..Error.24","t.value.24","Pr...t...24","Estimate.25","Std..Error.25","t.value.25","Pr...t...25","Estimate.26","Std..Error.26","t.value.26","Pr...t...26","Estimate.27","Std..Error.27","t.value.27","Pr...t...27","Estimate.28","Std..Error.28","t.value.28","Pr...t...28","Estimate.29","Std..Error.29","t.value.29","Pr...t...29"
"(Intercept)",-0.423045658322165,2.35842000537851,-0.179376725671164,0.857648017143827,2.67278894896108,2.43947508594386,1.09564101079021,0.273280282363751,4.00993922325333,2.55771766940254,1.56778024065104,0.116985640081829,4.01756922568735,2.88099529129054,1.39450739049549,0.163216536776676,1.10941615375608,3.32031561194087,0.334129728440958,0.738293451617717,3.04137217344718,2.51549365711338,1.20905579103597,0.226689485803451,-2.97526203077843,2.91975237844928,-1.01901176714124,0.308238839217512,-2.62670351841096,2.71324006997427,-0.968105825753883,0.333030896020218,3.54470565346038,2.77205155170397,1.27873006231845,0.20104203541883,-11.9034155845587,2.26653917953026,-5.25180225961311,1.55853373692886e-07,-0.0579664089022312,2.68236614987282,-0.0216101776056858,0.982759639986201,-2.21475106083604,2.64935266286598,-0.835959323905259,0.403211377781263,-4.65588499712601,3.67643333088451,-1.26641355305248,0.205414669893651,5.31259571925697,3.47246504606614,1.52992057480189,0.126089585457769,2.5762986639707,2.2479928919084,1.14604395469578,0.251823085107934,-0.602479517824131,3.05877836844782,-0.196967365808155,0.843859807820189,-0.80521771484215,2.30249429704634,-0.34971540032698,0.726564680295966,0.0278271005192123,3.39763607115243,0.00819013571096616,0.993465564980504,-1.34226580697908,2.24203363052054,-0.598682280545204,0.549407581280959,1.60803610563153,3.03719774035898,0.529447287630825,0.596514967735177,-3.56298255376234,2.6765686207785,-1.33117549316782,0.183182309358262,-0.278813825364739,3.11983246826175,-0.0893682042869704,0.928792301521431,1.31648574419196,1.76508503734536,0.745848339506588,0.45578851911914,-1.57460297463407,3.30441861145364,-0.476514376591466,0.633725477367618,2.1184637495507,2.95832204809472,0.716103154122479,0.473955778287784,0.663053387269726,1.82427704941977,0.36346090495444,0.716273533441552,-1.1793442165681,2.97059602870909,-0.397005922437927,0.691377342137217,1.7635504078847,2.65608627703239,0.66396578421959,0.506737954537496,1.56079001491141,2.62002355944269,0.595716022967141,0.551387625930568,-0.100983391226599,1.17631849175073,-0.0858469810130284,0.931590949264771
"app_year",0.000219371380551339,0.00117002173792569,0.187493422934396,0.851280177386086,-0.00131327330034745,0.00121025576080103,-1.0851204703031,0.277912294852245,-0.00197895978291015,0.00126876960323898,-1.55974715807989,0.118872862509972,-0.00196993657630141,0.00142912112744727,-1.37842520026287,0.168123907597551,-0.000531354722949406,0.0016470051122972,-0.32261874537128,0.746995338691363,-0.00149478647212633,0.00124812552522399,-1.19762511215213,0.231110734594614,0.00149206568781546,0.00144870409461943,1.02993129746583,0.303084149582087,0.00131709766990462,0.00134598283145201,0.978539725119504,0.32784726445057,-0.00174573944532402,0.00137510906072335,-1.26952799249662,0.204302498212508,0.0059230286397481,0.00112458246196021,5.26686911818271,1.43648104221015e-07,4.14573174668931e-05,0.0013307830356773,0.0311525743531841,0.975148907285537,0.00111782658291598,0.001314546511824,0.850351488411727,0.39516393810957,0.00234538156283453,0.00182385610946309,1.28594659998972,0.198511773288177,-0.00261488096265548,0.00172254765066455,-1.51803113350547,0.129059714442537,-0.00126363067939504,0.00111491061128898,-1.13339192093088,0.257095401442666,0.000315196816851227,0.00151731688754647,0.207733018355121,0.835444549338567,0.000413823807934269,0.00114221063887687,0.362300782228032,0.717140149494662,5.91163347933783e-06,0.0016854271849805,0.00350749859265277,0.997201544428854,0.000680215405011747,0.00111221241104846,0.611587677187059,0.54083397499716,-0.00078279557418903,0.00150679037230475,-0.519511929845747,0.603423133315208,0.00179200719991029,0.00132799790834152,1.34940513735315,0.177258247995465,0.000160548733135084,0.00154781821864619,0.103725832401371,0.917390424132271,-0.000641368421230176,0.000875555597732113,-0.732527349367037,0.463875629794304,0.00080635472159896,0.00163943206135612,0.491850037952747,0.622843516877558,-0.00103749158893976,0.00146751418409732,-0.706972103017818,0.479611518569678,-0.000323176218026883,0.00090495901977076,-0.357116964377844,0.721016918343307,0.000610110341500038,0.00147373815247165,0.41398829261277,0.678897612781169,-0.000855482942699349,0.00131748053863542,-0.649332508232277,0.516148558642703,-0.000762506044866678,0.00129957481560511,-0.586735011875127,0.557403964266588,5.55671612807838e-05,0.000583609596398519,0.0952128985261572,0.924148933420491
"US",-1.41162364730245,2.77314190347199,-0.509034047458982,0.610747247242585,-0.754739621783285,2.65631470138768,-0.284130348482054,0.776320383739074,12.2331105059471,2.95537069167216,4.13928125511238,3.53211899133834e-05,-5.84811470234088,3.21898744410677,-1.81675598426066,0.0693048089675974,-3.21403989117146,3.57017046083724,-0.90024830086621,0.368024585668405,-3.94757664295823,2.83846945802056,-1.39074127847446,0.164355939405402,3.47672920419533,3.53233756190906,0.984257348925712,0.325029042074001,-0.169204571981135,3.03718985566485,-0.0557108972511354,0.955573990029575,1.85397104742188,3.15843024686674,0.586991290772075,0.557231842057832,11.6694748193557,2.68429930201517,4.34730762348114,1.40117776598213e-05,-0.369754098592323,3.19217607590666,-0.115831360739493,0.907790107051158,1.12244273711496,2.87613227065825,0.390261167250862,0.696357414841488,0.992375177171251,4.08529261595314,0.242914099542346,0.808080321648365,-0.178302540933861,4.07878039345639,-0.0437146704980521,0.965133312898951,-3.58649724685399,2.60912214158355,-1.37459921469113,0.169307532795652,0.355069841991774,3.3481548718781,0.10604940798112,0.915546728688725,0.302929532654687,2.67980207126411,0.113041756293512,0.910001266765269,-0.0113467067964905,3.82029839404067,-0.00297011008726188,0.997630298138678,-1.07684361655393,2.48495658250534,-0.433345042780688,0.664779839283249,3.81518597035887,3.33485410321408,1.14403384744234,0.252655653189252,0.594898720730353,2.96433464931784,0.200685412110017,0.840951430898717,-2.0107736366854,3.52640722543091,-0.570204604330599,0.568560477838443,-2.41593054547479,2.02044934049461,-1.19573923337438,0.231846019128587,-3.95091770361403,3.55393422469253,-1.11170253972718,0.266311014914095,2.55977280966677,3.36413420297635,0.760900919886628,0.446746422231053,-3.97763931708628,2.1267406463788,-1.87029825374288,0.0614915046954071,-2.6531254059777,3.25830736541392,-0.814264926059444,0.415525806507568,-1.48523373899678,2.9364227774462,-0.50579696847621,0.613017936767281,-2.65260693308056,2.80518207613617,-0.945609540160128,0.344386200429998,0.659074512726098,1.33784202304527,0.492640013823065,0.622285159904594
"JP",0.474104550813365,3.5371823637659,0.134034522977946,0.893379811565955,-2.9637538318234,3.73631058292107,-0.793230050352591,0.427675453331017,3.95460450204128,3.99944635442382,0.988787985033745,0.322807118197369,-10.1432414789899,4.5421490746933,-2.23313707062219,0.0255769719174635,-15.4962421755266,4.82527692587132,-3.21147209032534,0.00132759980794108,-3.97577164375052,3.56881534288417,-1.11403120132785,0.265310830546504,-1.6407642484658,4.50753071470543,-0.364005117727307,0.715867130291407,-0.507334803806043,4.67672385703445,-0.108480812490765,0.9136179604657,-2.11323847689094,4.32262825379776,-0.488878143762257,0.624946001055285,13.0699175263517,3.61729815915525,3.61317119886074,0.000304973395724249,1.16264313011409,4.10937574465828,0.282924512713494,0.777244552175849,-3.74070521653414,3.89751383967998,-0.959767013127857,0.337211512383784,0.152772413341533,5.46018139640192,0.0279793659313599,0.97767954727939,3.01309144447241,5.89626731057193,0.51101676463514,0.609358290792015,-0.440809878366163,3.35053424602837,-0.131564056952615,0.895333567937395,6.48412445755414,4.71386687865945,1.37554254807427,0.169015119634012,-5.48724666735075,3.77833409575313,-1.45229260523002,0.146473026826786,19.0785207440933,5.52070538392711,3.45581215031656,0.000552473440919761,-5.10523944329324,3.88647836884445,-1.31359008304764,0.189034869759488,1.24395905416309,4.6433311895176,0.267902288979806,0.788783824375186,2.86281949802655,3.96000117598956,0.722934001985786,0.469748867019264,6.09727482340697,5.20267079394434,1.17195091999746,0.241263716820619,0.113073376622703,2.46444576189094,0.0458818686015403,0.963405946505701,-11.5305514215483,5.15553472590759,-2.2365384066962,0.0253534586712163,3.4136636337981,4.45232203940493,0.766715346191435,0.443281216654164,0.34207313480707,2.87605526417356,0.118938303817804,0.905328252951284,-0.472644094149225,5.2436543252629,-0.0901363943599635,0.928181864359729,-0.0587936085938187,3.95758987807964,-0.014855912412619,0.988147631252704,-1.13959894549782,3.58892436220093,-0.317532171338085,0.750850981876598,3.24685039087965,1.99273762993965,1.62934163639896,0.103293688420741
"KR",0.734421682557245,5.01600498335468,0.146415660469713,0.883598228791973,0.714294669187157,6.15120331808922,0.116122753914927,0.907559177287703,-2.73092214991743,5.92062093918004,-0.461256036819618,0.644631794063028,-3.88802250572142,5.71734667364533,-0.680039663091209,0.49650582222966,3.72663477891753,6.53887589523501,0.569919790285849,0.568753633181663,-0.17423471740844,5.16071110938606,-0.0337617653295008,0.973068258629584,4.12979036046251,6.18835448752421,0.667348706152535,0.50457531958923,3.73243003716901,5.82807054987634,0.640422933323654,0.521922355314701,4.35539441128921,7.50063334036532,0.58067021992,0.561484742405064,11.9669409398217,4.80787998921702,2.48902654946897,0.0128364807556512,-1.95442724105812,6.90770914046937,-0.282934211808073,0.777237117401964,-6.38377753548378,5.87306366119826,-1.08695868183069,0.277099130421688,7.64792882101418,8.07178634271682,0.947489006310842,0.343428159703414,23.6435121415815,8.6542171444234,2.7320220589585,0.0063132805541798,-5.34268584056527,4.62160556612071,-1.15602375930359,0.247717885415791,2.22436568249775,7.86156623679821,0.282941797537238,0.777231302627945,-1.07673139208954,5.18929024351293,-0.207491071333994,0.83563347062496,-13.4314722889932,7.95807126281786,-1.68777984582125,0.0915059428233031,1.24080603571455,4.54739768854787,0.27286068224017,0.784969786625342,-0.797265254734789,6.23322607311328,-0.127905717742816,0.898227911557862,-2.50388158770598,6.1299358084408,-0.408467831630175,0.682944951820993,-3.27237886449306,8.53922866055746,-0.383217149296881,0.7015724631863,-1.85062947173288,3.7245155077338,-0.496877907445981,0.61929352174471,-1.78827410804884,6.54501913103511,-0.273226719776756,0.784688430837464,-3.49934334385132,6.25497408022254,-0.559449695389757,0.575875925385618,-0.38861805110123,3.93363814428709,-0.0987935434950032,0.921305525183432,3.94768940023426,7.69411374424172,0.513079157841761,0.607915011491598,-3.46081969616539,5.53280719410394,-0.625508819438607,0.531661168034409,-11.9114020934138,6.72379752393301,-1.77152896871386,0.0765239897551809,-3.60380885922064,2.98513172107765,-1.2072528772431,0.227382793885997
"FR",0.348626853135772,4.97856820049229,0.0700255252305872,0.944175698148874,3.94976578612007,6.01731814891617,0.656399693081128,0.511592388675129,2.75241904254739,6.52986508033269,0.421512390943176,0.673396201989452,-7.92773355408949,5.65246865636604,-1.4025258760455,0.16081047640908,-3.50637679024895,5.99191706380885,-0.585184466491944,0.558445894454287,-2.46711715803051,4.58419064336047,-0.538179441032576,0.590473316031253,1.19692065881452,5.33574047081519,0.224321378702974,0.822514949707882,0.216826080426432,5.6931272299985,0.038085584893294,0.969620723121064,11.9307402909695,7.34067705681303,1.62529153627544,0.104153451707626,7.20959148270195,5.3875190568715,1.33820250222716,0.180881604274434,-1.69374217263238,7.59623087083034,-0.222971392185614,0.823565430736485,1.71463769506767,5.33452989576621,0.321422454943687,0.747901566197553,2.88384456861467,6.64438670349552,0.434027201802917,0.664284435460807,1.06089782638653,7.01122753120084,0.151314134602736,0.879733053023448,-5.1166893662503,4.98917220748532,-1.02555878078806,0.305141324303819,4.46651186439157,6.38013158052831,0.700065791436502,0.483913606805124,0.251241603603817,4.62503049133146,0.0543221507565649,0.956680326850955,0.112011073687686,7.56854025669083,0.0147995610631342,0.988192586290997,0.304739407225541,4.58978997097869,0.0663950658205305,0.947065530650546,3.15040910821134,7.77679861938055,0.405103598845959,0.685415934888921,-0.659451237984071,5.67674400247356,-0.116167161615307,0.907523984768539,-8.03078493950446,7.37906030520905,-1.08832081692507,0.276497613577462,0.954963295055129,4.05433534627145,0.235541269651845,0.813796762918506,-4.51184318162855,6.61980925640702,-0.681566946549364,0.495539366051194,0.638917435897628,6.14344786720242,0.103999814063463,0.917173003661636,1.39380449907938,3.60410161186746,0.386727303827925,0.698971939400117,-8.26680689980237,7.12840480056218,-1.15969941818545,0.246217772617448,-3.68193191856515,5.21264274881317,-0.706346491787389,0.480000363468851,0.369805665648076,5.0932291876132,0.0726073090422571,0.942121052409391,0.824370103204075,2.41192418670246,0.341789392779853,0.73252147141342
"DE",0.45352991424639,4.88631720198699,0.092816306330249,0.926052623333484,4.96613300865727,5.4536593591192,0.910605646895285,0.36254010642521,0.740152671767979,5.30726335123333,0.139460324989522,0.889091128807931,-2.60490771135221,6.02760714811746,-0.432162821388546,0.6656387498319,-24.8189144786675,9.89150321246179,-2.50911453452287,0.0121298071295372,-4.76651714271956,4.92628701437358,-0.967567892169527,0.333299571898004,2.6073379332274,5.85644144787346,0.445208571866481,0.656185239588905,-0.506477131816246,5.88168425536373,-0.0861109012022143,0.931381157270858,2.26128182916421,5.88959356913676,0.383945310082856,0.701032711213179,10.7208114174238,5.08053485091801,2.11017377737044,0.0348850514945711,2.53565419074278,6.03617988178061,0.420075981896482,0.674445126504827,-0.259407979793643,5.70974309434773,-0.0454325134261189,0.96376409143712,-0.163433628418933,7.9984206940362,-0.0204332373440663,0.983698455418838,2.99430105537992,7.57742642716179,0.395160689999793,0.692738476694078,4.19995080096886,4.97276174426105,0.844591198405178,0.398373105396779,1.97484308390284,5.68415762680719,0.347429331408622,0.728281097642452,-0.798779044018101,5.03088685184517,-0.15877499684278,0.873851540728573,-1.42058042440892,6.77527923613218,-0.209671125705498,0.833931546219187,-8.73171582794546,5.39312009528797,-1.61904717003696,0.105490149216981,6.63944191239143,6.41691155480285,1.03467873223561,0.300861050056995,-2.1304726899876,6.00321057523102,-0.354888882088834,0.722685424408636,3.08240086309631,6.64667256952087,0.463750971761576,0.642843149255013,-0.861182085296742,3.49345867169034,-0.246512744597621,0.80529384964247,-0.0798447457552641,6.84657818809264,-0.0116619928322921,0.990695678126027,5.18890914859585,6.49856185370126,0.798470379356396,0.424629465400421,-0.640325232111417,3.46652827345741,-0.184716575662825,0.853457644014213,1.27197162436439,6.97314046003168,0.182410153883321,0.855267076329796,-1.33675218257157,5.55722556189396,-0.240543085336992,0.809917559091538,0.13753222838288,5.42612831590689,0.0253462911998781,0.97977960128916,-0.814878576011869,2.56436546343818,-0.317770063444591,0.750670519076282
"app_year:US",0.000716574467424506,0.0013757694668456,0.520853591167047,0.602488162105154,0.00037144316117341,0.00131777353042458,0.281871772802822,0.778051643840576,-0.00605368469663411,0.00146619048139693,-4.12885281513109,3.69569346029468e-05,0.00288969919676411,0.00159678326775174,1.80970032384719,0.0703927438487528,0.00158505187195994,0.0017709684992693,0.895019799964783,0.370812732293945,0.00195780293116203,0.00140834104358272,1.39014831676105,0.164535879260107,-0.00172321065235551,0.00175251629612789,-0.983277962186641,0.325510660330434,8.36398116527156e-05,0.00150669805094879,0.0555119929969024,0.95573244074464,-0.000910946033243971,0.00156668339216762,-0.581448707376423,0.560960118929329,-0.00579598636565915,0.00133182217523907,-4.35192210598141,1.37209452783884e-05,0.000193291384187499,0.00158370862438903,0.122049839983708,0.902863671170261,-0.000562907888584934,0.00142692410203275,-0.394490420186354,0.693233146869524,-0.00050763588000012,0.00202669910913016,-0.250474220723367,0.802229292207122,9.11417996875926e-05,0.00202331205844281,0.0450458441678728,0.964072280313575,0.00178395804192296,0.00129408371556064,1.37854917767054,0.168085657561132,-0.000174918217258223,0.00166089761304135,-0.105315472720754,0.916129038181337,-0.000151346035773587,0.00132937762518776,-0.113847286810029,0.909362696473902,6.05839955033048e-06,0.00189490954283817,0.00319719723467976,0.997449117289708,0.000531379948017659,0.00123263844976333,0.431091491685729,0.666417474253769,-0.00189167704813226,0.00165463643856779,-1.14325842465408,0.252977338484838,-0.000298912361668515,0.00147068390653633,-0.203247183395443,0.838948790088413,0.000999374357959715,0.00174948917250512,0.571237806821459,0.567860043400345,0.00119863737714572,0.00100209019994543,1.19613721121212,0.231690713565907,0.00195419005808692,0.00176313221649518,1.10836274205887,0.267750018512423,-0.00126309358129327,0.00166881854875627,-0.756878920260458,0.449152394466388,0.00197589232323647,0.00105515553291489,1.8726076503414,0.0611716196330686,0.00131615903146966,0.0016165513381809,0.814177069656648,0.415576124117489,0.000728651884948938,0.00145641470250087,0.500305224671063,0.616878691580867,0.00131689184323137,0.00139147257316331,0.946401581051365,0.34398225702503,-0.000326188040627027,0.000663736087466391,-0.491442377153471,0.62313173748518
"app_year:JP",-0.000242759467980769,0.00175510554786428,-0.13831616467521,0.889995234497744,0.00147394272267511,0.00185395578404364,0.79502582281672,0.426630213955137,-0.00196295625344102,0.00198434379191413,-0.989221858349215,0.32259485822597,0.00503139429985486,0.00225412771662408,2.23208040198813,0.0256467554055599,0.00769817682216789,0.00239434404868775,3.21515064904184,0.00131073257201239,0.00197036413714843,0.00177089998557659,1.11263434027693,0.265910485824288,0.000808225254779713,0.00223683054031396,0.361326099681325,0.717868522744188,0.000263636046663782,0.00232151430169283,0.113562103180472,0.909588764154696,0.00104302867112791,0.00214472727206422,0.486322286620633,0.626756603147706,-0.00649328118121727,0.00179501196225725,-3.6174027347717,0.000300042995128181,-0.00058070301843208,0.00203918657515342,-0.284771891649194,0.775828825556196,0.00185273056954919,0.00193420755288201,0.957875780594787,0.338164345348312,-9.01923576744296e-05,0.00270945473555668,-0.0332880104955505,0.973446032012356,-0.00149317573094705,0.00292529944116557,-0.510435174578951,0.609765567505236,0.000212427777519332,0.0016623800918263,0.127785323322753,0.898323186437816,-0.00321164471997021,0.00233923853125424,-1.37294451893634,0.169821369549878,0.00272378126422215,0.00187494171644592,1.45272849834781,0.14635191916024,-0.00944763112758655,0.00273876991495137,-3.44958920280614,0.000565339308592894,0.00254245988458764,0.00192864819610248,1.31826005889803,0.187467385062104,-0.000619384880192796,0.0023037879401386,-0.268854988517534,0.788050603669889,-0.00143218881391218,0.00196506141398137,-0.72882649047108,0.466136509467355,-0.00302085287613013,0.00258166126460835,-1.17011976650175,0.241999672495619,-6.00934743282268e-05,0.00122262968275309,-0.0491510022829723,0.960800609376498,0.00572579746204673,0.00255818457247306,2.23822687528424,0.0252431330689094,-0.00169389768985694,0.00220925405139209,-0.766728339273425,0.443273490450927,-0.000172197402641625,0.00142690225428964,-0.120679186064745,0.903949223114744,0.000236203654214038,0.0026020277857338,0.0907767609204932,0.92767303359926,2.90463209881418e-05,0.00196336126583107,0.0147941805176883,0.988196878694629,0.000571656503809502,0.00178073256498411,0.32102322103297,0.748204076035468,-0.00160912285391412,0.00098864268399149,-1.62760811359827,0.103660990704432
"app_year:KR",-0.000372022809710866,0.00248839682947141,-0.149503007440293,0.881161806846421,-0.000351661208040882,0.00305156951134566,-0.115239455215886,0.908259217524384,0.00136413667181346,0.00293724679203406,0.464426984995968,0.64235886415146,0.00191255216276626,0.00283605904840984,0.674369655257573,0.50010254676883,-0.00185859733957447,0.00324380894507844,-0.572967573319742,0.56668831586748,8.39239171257146e-05,0.00255978173246877,0.0327855754501281,0.973846681581944,-0.00205592671063476,0.00306986116502291,-0.669713254156046,0.503066606031514,-0.00185762828255944,0.00289131230124969,-0.642486210070262,0.520582311372619,-0.00214795455139159,0.0037206389990492,-0.577307971007263,0.563753287521992,-0.00595221840312905,0.0023851252730404,-2.49555797777513,0.0126028141220618,0.000977683620159282,0.0034263605938534,0.285341718531658,0.775392292569542,0.00316451692417546,0.00291387437888854,1.0860169357687,0.277515525168442,-0.00380884986460222,0.00400413678929207,-0.951228707967198,0.341526951407424,-0.0116853111929866,0.00429310019498483,-2.72188177826301,0.00651004943531755,0.00264416069509694,0.00229248088555454,1.1534057761434,0.248790233230728,-0.00109524208932497,0.00389970858232907,-0.280852290934736,0.77883346629723,0.000537411436551169,0.00257440756899747,0.208751498023466,0.834649386559274,0.0066705805974463,0.00394810113997493,1.68956679703719,0.0911632870644033,-0.000620051354019126,0.00225599926951884,-0.274845547335381,0.783444452375861,0.000395897006974478,0.00309229581911561,0.128026886860942,0.898132025097312,0.00122980161419605,0.00304151058990427,0.404339086728203,0.685977929426034,0.00163720630618691,0.00423686508940877,0.386419267934578,0.699200009225106,0.00091081048558224,0.00184776404955,0.492925753049508,0.622083252182138,0.00087254334349718,0.00324686853817316,0.268733807124854,0.788143857400814,0.00174478147410248,0.00310305243074822,0.562279082626321,0.573947083400377,0.00019041459600274,0.00195140628964519,0.0975781399358721,0.9222705723263,-0.00195999324305287,0.00381717203492606,-0.513467358850867,0.607643515896741,0.00171584840254627,0.00274485401551397,0.625114630085337,0.531919815023721,0.00591913715623846,0.00333551550179155,1.7745794175021,0.0760185130534026,0.00179146939262157,0.00148109944171363,1.20955375592393,0.226498260161212
