"","Estimate","Std..Error","t.value","Pr...t..","Estimate.1","Std..Error.1","t.value.1","Pr...t...1","Estimate.2","Std..Error.2","t.value.2","Pr...t...2","Estimate.3","Std..Error.3","t.value.3","Pr...t...3","Estimate.4","Std..Error.4","t.value.4","Pr...t...4","Estimate.5","Std..Error.5","t.value.5","Pr...t...5","Estimate.6","Std..Error.6","t.value.6","Pr...t...6","Estimate.7","Std..Error.7","t.value.7","Pr...t...7","Estimate.8","Std..Error.8","t.value.8","Pr...t...8","Estimate.9","Std..Error.9","t.value.9","Pr...t...9","Estimate.10","Std..Error.10","t.value.10","Pr...t...10","Estimate.11","Std..Error.11","t.value.11","Pr...t...11","Estimate.12","Std..Error.12","t.value.12","Pr...t...12","Estimate.13","Std..Error.13","t.value.13","Pr...t...13","Estimate.14","Std..Error.14","t.value.14","Pr...t...14","Estimate.15","Std..Error.15","t.value.15","Pr...t...15","Estimate.16","Std..Error.16","t.value.16","Pr...t...16","Estimate.17","Std..Error.17","t.value.17","Pr...t...17","Estimate.18","Std..Error.18","t.value.18","Pr...t...18","Estimate.19","Std..Error.19","t.value.19","Pr...t...19","Estimate.20","Std..Error.20","t.value.20","Pr...t...20","Estimate.21","Std..Error.21","t.value.21","Pr...t...21","Estimate.22","Std..Error.22","t.value.22","Pr...t...22","Estimate.23","Std..Error.23","t.value.23","Pr...t...23","Estimate.24","Std..Error.24","t.value.24","Pr...t...24","Estimate.25","Std..Error.25","t.value.25","Pr...t...25","Estimate.26","Std..Error.26","t.value.26","Pr...t...26","Estimate.27","Std..Error.27","t.value.27","Pr...t...27","Estimate.28","Std..Error.28","t.value.28","Pr...t...28","Estimate.29","Std..Error.29","t.value.29","Pr...t...29"
"(Intercept)",-1.36189667389013,1.01212854348454,-1.34557678731341,0.178490306074618,2.35388513522721,0.902023297550785,2.60956135126287,0.0090885371680666,11.6039320194343,1.14835296171932,10.1048479050037,8.1760670013748e-24,-1.56149028558051,1.13133220082321,-1.38022261228338,0.16756995808822,-4.50571796609294,1.25653709433654,-3.58582168914955,0.000338713812837203,0.137616145077092,0.95968430793328,0.143397306738769,0.885981264985692,-2.37155555238963,1.04407861484664,-2.2714338926844,0.0231562774825552,-0.912977590037827,1.20144442810949,-0.759899974295462,0.447344479012565,-2.30071471026947,1.05868907113147,-2.17317319409995,0.0298065976093968,5.34474646981397,1.26568566266456,4.22280715305096,2.44875499821766e-05,-0.0595883256716695,1.17585760971124,-0.0506764808762032,0.959585018867379,0.367612627346474,1.22271649958021,0.300652381375965,0.76369008639279,6.43145328496715,1.49705619028578,4.29606672528398,1.76623916145909e-05,2.10224111481854,0.979838681797707,2.14549716588201,0.0319534592767348,-3.63445628787729,1.48631084199848,-2.44528680352653,0.0145024851614188,0.761629810065128,1.20612349664588,0.631469175572111,0.527758051674381,-1.59939894173253,0.850387284380129,-1.88078887244695,0.0600494333562544,-3.59357566516638,0.948293158891018,-3.78951976134563,0.000152429543037172,3.05168867282197,1.13109003518197,2.69800685878293,0.00699527606805472,-3.23812960330178,1.19446096192569,-2.71095473734137,0.00672823001406669,-1.8512460784189,1.38495174259258,-1.33668634183125,0.181376141030303,2.35935909160262,1.13873964366677,2.07190388489982,0.0383173815713021,-1.20319261016601,0.813657358659987,-1.47874605613787,0.139261124717416,0.201209771052941,0.5972059135113,0.336918584529612,0.736190156099907,-5.60309685127668,1.22345601666575,-4.57972887864545,4.75063178128863e-06,-0.495560816110019,0.964626646831161,-0.513733285036192,0.607457550667217,-1.69991582732491,1.25763128773304,-1.3516806109278,0.176528883973696,3.76004339274252,1.12493722375689,3.34244730580193,0.000835554716859493,-1.00453148833982,1.00237139582468,-1.00215498219935,0.316309492682015,-0.442689106732364,0.81908514274892,-0.54046775314061,0.58889472006349
"app_year",0.000685170103137663,0.000502045148792548,1.36475794016842,0.172380740158097,-0.00115640874776031,0.000447521084551769,-2.58403187621553,0.00978888531134347,-0.00574562775566539,0.000569658015436465,-10.0861000810515,9.86589177182565e-24,0.000798363128538186,0.000561139693821982,1.42275290329303,0.154860214300006,0.00225677096662688,0.000623098305708681,3.62185380051731,0.000294935396476603,-5.37218410821917e-05,0.000475880921484468,-0.1128892516107,0.910122165555555,0.00118993958868614,0.000518014783775496,2.29711511322783,0.0216467565938786,0.000468303479188411,0.000596046738870306,0.785682478652584,0.432084810683279,0.00115792795061169,0.000525166118983914,2.20487938721569,0.027500674864983,-0.00263880263860153,0.000627927071140077,-4.20240304946634,2.67961487276967e-05,4.27064943864643e-05,0.000583566250722224,0.0731819126510667,0.941663818872942,-0.000159177813659443,0.000606495595163869,-0.262455020166198,0.792979743497463,-0.0031714198623961,0.00074286280807411,-4.26918648763436,1.99237167973138e-05,-0.0010260310791937,0.000485941718450976,-2.11142826441072,0.0347770989106563,0.00183980719831399,0.00073759316254477,2.49433873812831,0.0126461225867324,-0.00036054651427096,0.000598432176645102,-0.602485174330424,0.546874184841325,0.000807531185364265,0.000421977341427147,1.91368375996957,0.055708497613295,0.00179640109366145,0.000470482789884934,3.81820787557564,0.000135790673518966,-0.0015005921807845,0.000561208539819464,-2.6738584221602,0.00751888969303298,0.00163107661768372,0.000592612497860821,2.75234934054123,0.00593486613361104,0.000941007500307268,0.000686966288217619,1.36980157024703,0.170800532270401,-0.00115685799223008,0.000565042433292328,-2.04738250451285,0.0406643571148878,0.000602517865477604,0.000403699328682708,1.49249162103799,0.135623321908775,-8.97772974317445e-05,0.000296116023616033,-0.303182841426227,0.761761122361005,0.00280390240347646,0.000607088720043754,4.61860402096481,3.944615421549e-06,0.000265779102392799,0.000478571082110627,0.555359720484243,0.578669512855144,0.000867880492158109,0.000623868559626402,1.39112715133109,0.164238878558699,-0.00185273279282857,0.000558024038993604,-3.32016662968493,0.000905051650019539,0.000509426078599608,0.000497270047136645,1.02444553323282,0.305666524776239,0.000229527887683695,0.000406386316867327,0.564802204594475,0.572229596079769
"US",0.028941123894383,0.00353893511911735,8.17791875811536,3.49934483792334e-16,-0.00396686479664937,0.00310019503726899,-1.27955330195736,0.20075216560067,0.0293667875243968,0.0038888510907947,7.55153304633105,4.9504320465953e-14,-0.0241058217228037,0.00420287844188362,-5.73555054140468,1.01977130223454e-08,-0.0224656671758636,0.00487353227808431,-4.6097298415133,4.11615817376345e-06,-0.0031410092133277,0.00340043175570979,-0.923708940211346,0.355675326923667,0.00139614519043212,0.00415186313559791,0.336269560155205,0.736679458219622,0.00358628072085688,0.0038175061404358,0.939430242919656,0.347548019267915,-0.0139238655776652,0.0035280199196033,-3.94665163320021,8.01647028412269e-05,0.0181439555326689,0.00446467561689382,4.06389110644774,4.8882808659108e-05,0.0178981845890142,0.00461119113430451,3.88146664662465,0.000104951238471527,-0.0121463117287951,0.00474047182696882,-2.56225797181075,0.0104238007797116,0.00540263732387824,0.00506710181104217,1.06621842728813,0.286368168189222,-0.00620756934384751,0.00317754543263279,-1.95357374912627,0.050798436481881,-0.0331370202582197,0.00611580947068185,-5.41825581994877,6.25464748131806e-08,0.00348637883641485,0.00418524922090003,0.833015825916602,0.404869233911446,-0.00254672024796546,0.00318023920979297,-0.800795185507839,0.423282195479721,-0.00265588324904097,0.00340142406760305,-0.78081509281274,0.434942313774749,-0.00274498642684955,0.00406085638655729,-0.675962448693413,0.499090754244461,-0.00848348783133362,0.00437752023592181,-1.93796655963309,0.0526745450733391,0.0049253526210403,0.00489924268699837,1.00532938164325,0.314779146588235,0.0135635062386861,0.00410501773210026,3.30412853825764,0.00095835306841569,0.00615618118251324,0.00279287613837635,2.20424425484625,0.0275453107128284,-0.0017735394412352,0.00245050043486696,-0.723745817793126,0.469250246540827,-0.0106422791201225,0.0044881438305147,-2.37119832206937,0.017762172607026,-0.0146022657704849,0.00357065706135286,-4.08951784491799,4.37972180113782e-05,-0.00101703584944265,0.00494150751674752,-0.205814894745331,0.836942546023782,0.0135484200611441,0.00416315103371022,3.25436669278598,0.00114280525047372,0.00570395186013452,0.00377753665960165,1.50996598421788,0.131105195144248,0.0113432972587864,0.00288519892760805,3.93154771764401,8.53589669104535e-05
"JP",-0.0104073248488132,0.00445357571183261,-2.33684695674134,0.0194801435769702,0.00826119345377257,0.00474560953177436,1.74080766621432,0.0817689804881883,-0.00527894103878862,0.00515258392002282,-1.02452305886272,0.305629928397752,-0.00309376869107095,0.00594655582461574,-0.520262279934261,0.602900135844718,0.0224540893216688,0.00683081466068093,3.28717589878663,0.00101784492678608,-0.0061678978173978,0.00442916863609397,-1.39256332828122,0.163803905113862,0.0245766492545926,0.00612696648370975,4.01122632544776,6.11442984702125e-05,-0.0117423787681099,0.0053677307319874,-2.18758714891092,0.0287384598042854,-0.015630097211184,0.00460359655259813,-3.39519265700268,0.000690288201520393,-0.0110481922904903,0.00562234861317637,-1.96504931490696,0.0494549772222338,-0.00810364229442181,0.00580014266529717,-1.39714533970116,0.162421960314401,0.0147663090377924,0.00690400093394214,2.13880461185873,0.0324920832622998,0.00438027107175728,0.00715039103275445,0.612591822138421,0.540169674013153,-0.0163778515776404,0.00411592903847222,-3.97913847021027,6.99874329580262e-05,-0.0300848364919536,0.00826277982388839,-3.64100667489358,0.000273881079453051,0.00638460908896899,0.00591186132366832,1.07996597677419,0.280201097597809,0.00225101404998412,0.00420709589358659,0.535051757060168,0.592634059670487,0.0157274980054213,0.00448467929186268,3.50693928860384,0.000456637828636586,0.000581701568048963,0.00515171435130913,0.11291417349278,0.910102407952323,-0.0219435282230962,0.00542533766768768,-4.04463824506036,5.30666837755951e-05,0.0227909092849633,0.00751851700342079,3.0313038162438,0.0024454776627037,0.0162728839991015,0.00552090213957853,2.94750451786559,0.00321594235413346,-0.0049334016887039,0.00353285620399628,-1.39643433070481,0.162635823565278,-0.00470666018902317,0.00346564061600025,-1.35809240210695,0.174485851237391,0.00860456440534433,0.00615558606693198,1.39784649451469,0.162211269003102,0.00461443326981682,0.00521759851408771,0.884397919341183,0.376517175017305,-0.00561165055125844,0.00636763863657725,-0.881276540886564,0.378203751145109,0.000562364066140919,0.00550476649293779,0.102159477039106,0.918633533986306,0.0113979533448702,0.00562613641626966,2.02589352648998,0.0428202267099806,-0.00854528548356683,0.00393258678003666,-2.17294263586147,0.0298239567546023
"KR",-0.0135677326208667,0.00590265937430564,-2.29857963343222,0.0215633167625505,0.00286807018450931,0.00626412559609918,0.45785643032051,0.647072307159624,0.0203102082951008,0.00697885335488241,2.91025004571729,0.00362478820944907,-0.0328836255520351,0.00677525262518156,-4.85349069196574,1.24402079388263e-06,-0.0205906091404797,0.00813291995289455,-2.53176094929489,0.0113746510232893,-0.00246530598634492,0.00580811395411896,-0.424458956180877,0.671246476114741,-0.0122772304490387,0.00683994291582992,-1.79493171216752,0.0727153076198921,-0.0136223676635646,0.00684288319689577,-1.99073508513843,0.0465556779829892,-0.0290157872506431,0.0053585021205418,-5.41490636710046,6.37228012557017e-08,0.0254872027950864,0.00880770209893449,2.89374033190447,0.00382065532863641,0.0148719833672642,0.00744343183211258,1.99800088221447,0.0457619943901107,0.00077952503693718,0.00846097476171823,0.0921318239198808,0.926596405258012,0.0813144432947623,0.011239684899648,7.23458388920752,5.25838099153716e-13,-0.00382390848237409,0.005572351532386,-0.686228867678193,0.492595531283271,-0.0291932833028246,0.00947594329257344,-3.08077859918222,0.00207402719437887,0.00891569569626437,0.00833118631580305,1.07015920161965,0.284591056996948,0.00777855200376281,0.00579671633682649,1.34188936490574,0.179683067011094,-0.00919826213137489,0.00627531387637898,-1.46578518821158,0.142759650521786,0.000683862564628662,0.00678386991889278,0.100807145892367,0.919706950053045,-0.0204163408759737,0.00757073959952552,-2.69674324517162,0.00702184102557973,0.0281803507016273,0.0092157676963461,3.05784082565366,0.00223928281876774,0.0182852063095458,0.00776285674257578,2.35547388234793,0.0185313696485791,-0.00522027574919071,0.00466752912463519,-1.11842381906909,0.263431170536377,-0.00792203607914586,0.00378469267538833,-2.09317816758609,0.0363754843571707,-0.0290314694935835,0.00783129692726826,-3.70710876668424,0.000211544554337687,-0.00127436011354142,0.00621537933028069,-0.205033360929858,0.837553072722563,-0.00443956267834584,0.00843390356673494,-0.526394764087225,0.59863357029501,0.0141124188111418,0.00733554909820734,1.92383945935153,0.0544223516599453,0.0205846233364279,0.00720331632786485,2.85765922243338,0.00428259582654811,-0.00917115520374088,0.00485432905163997,-1.8892734930366,0.0589037629793143
"FR",-0.00116368385341364,0.00615664530577236,-0.189012651471507,0.850089346609328,0.0237387372707198,0.00740532411313477,3.20563109838968,0.0013547884528579,0.00410994680217167,0.00747956922776826,0.549489773677513,0.582689999430256,-0.028558283136656,0.00768767819927767,-3.7148125085854,0.000205217440767016,-0.0267791678038823,0.0079724584509901,-3.35895984513492,0.000787280537387531,-0.0118299678047826,0.00594186461443111,-1.99095209541647,0.0465318059166975,-0.00377515841976319,0.00755541670232659,-0.499662502876999,0.617331212458298,-0.0149313207617261,0.00662877460360041,-2.2525009001839,0.0243269229237779,-0.0169381604753517,0.0054828175290271,-3.08931683129664,0.00201542663179071,0.0253246050514318,0.00788497130669412,3.21175614550834,0.00132628431804214,0.0226465731975997,0.00895055138147375,2.53018749710488,0.0114257346465285,-0.0121730671501923,0.00810260397985218,-1.50236481758972,0.133055976321588,0.00390230683521688,0.00878717555581674,0.444091142873971,0.656992837097313,-0.00648103760492341,0.00667964020241277,-0.970267470781193,0.331952619887341,-0.0589642370289117,0.00921514890913811,-6.39862009939312,1.68743929069021e-10,0.00869732182097702,0.00783397645546168,1.11020525405249,0.266955446248812,-0.00588711174075917,0.00539155685566117,-1.09191313350942,0.274915487725791,-0.00510572589063237,0.006062866856584,-0.84213063083973,0.399748678614824,0.0267405215225622,0.00797879752480335,3.35144756329949,0.000808912272727053,-0.0271124694020168,0.00722336065139243,-3.75344257479244,0.000176084055578828,0.054703444992995,0.0100512649658506,5.44244382959271,5.46547733878312e-08,0.00132549190758958,0.00762377461547171,0.17386294512165,0.86197908822549,0.00138409630575382,0.00501491362344057,0.275996040945614,0.782560690564915,0.00722097058719141,0.00485617140059107,1.48696781713934,0.137076289432988,-0.0224565879645287,0.00782600123170571,-2.86948433812529,0.00412590078510801,0.0258587235025136,0.00737401319955045,3.50673680704695,0.00045698469054923,0.0213088868402114,0.00868542998228538,2.45340609315515,0.0141795225829416,0.0117477589074865,0.00751165325408473,1.56393785896576,0.117885334134607,0.00293303447123584,0.00660278642666698,0.444211622443225,0.656905742342559,0.000570406256723361,0.00490003389408707,0.116408634930398,0.907332620215502
"DE",-0.00834214917580359,0.00579620171657995,-1.43924410911045,0.150133966999873,0.0125112736446441,0.00641396909676567,1.95062892506811,0.0511480792252364,-0.00936164286912801,0.00640160074625401,-1.46239093005075,0.143686919500664,0.0021552092106247,0.00861794918726696,0.250083768631292,0.802531200390223,0.0979559662464706,0.00916685919307599,10.6858809744192,2.05487628976842e-26,-0.00782476525966715,0.00657576385394671,-1.18994012459416,0.234117395760774,0.000877338616066248,0.00719351506081968,0.121962435422534,0.902932886339785,-0.00957749900571466,0.00648995147706121,-1.4757427755148,0.140065864323048,-0.0224750157640568,0.00535505774887524,-4.19696982143234,2.74449397777533e-05,-0.0112164271143463,0.00679981187822733,-1.64952020956061,0.09909388422059,0.00286700361178484,0.00755443902344102,0.379512443331488,0.704320907287431,-0.011458971897663,0.00841187311452612,-1.36223784425314,0.173174391974843,-0.00421268988292592,0.00893538156631722,-0.471461666372039,0.63732837142874,0.00452953730292087,0.00657323293035632,0.689088208330894,0.490794624967199,-0.00686874109092168,0.0101587653297655,-0.676139360242537,0.498978444066991,-0.00555408374777473,0.007378790042555,-0.752709281026183,0.451654404633977,-0.00502673802457703,0.00520534292682035,-0.965688158349171,0.334239487623215,0.0177923836788187,0.00786152480747715,2.26322298975591,0.0236578183729552,0.00624786077174877,0.0067557130119148,0.924826256048717,0.355093789845826,-0.00663264546662322,0.0071909680977294,-0.922357793343224,0.356379369818016,-0.012143197509927,0.00824863158464096,-1.47214691131772,0.141034090707644,0.00252500544295839,0.00704028428107403,0.358651063245587,0.719868864242497,-0.0072375408668536,0.00432638229065995,-1.67288519150942,0.0944024616159995,-0.0027184033845758,0.00393816853400018,-0.690270962531557,0.490050723753177,-0.010981642827167,0.00809762952908679,-1.35615525354931,0.175101227774181,0.0108115616291248,0.0072988770950933,1.48126369142356,0.138589262956673,-0.00806378505057672,0.00774607992512138,-1.04101495576169,0.297910897480401,-0.00815503629122036,0.00720783282133926,-1.13141307427065,0.25792686178406,0.00456497008602458,0.00692648575213253,0.659060055760472,0.509882704546082,-0.00519309256195916,0.00487862111162234,-1.06445908447116,0.287163968030876
