"","absorb","absorpt","acceler","access","accid","accommod","achiev","acid","acquir","activ","actuat","ad","adapt","addit","adjac","adjust","adsorb","agent","air","align","allow","alloy","altern","amount","analysi","analyz","andor","angl","anim","anod","apertur","apparatus","appli","applic","aqueous","area","arm","arrang","array","aspect","assembl","atmospher","atom","attach","attenu","automat","averag","axi","axial","back","barrier","base","basi","beam","biomass","block","bodi","boil","bond","boron","bottom","bundl","cabl","calcul","canist","cap","capabl","captur","carbon","carri","carrier","case","cask","cathod","caus","caviti","cell","center","central","ceram","chamber","chang","channel","character","characterist","charg","chemic","circuit","circul","circumferenti","clad","clean","close","coat","coil","cold","collect","collector","collim","column","combin","communic","compact","compar","compart","complet","compon","compos","composit","compound","compress","compris","comput","concentr","condens","condit","conduct","conduit","configur","confin","connect","consist","construct","contact","contain","contamin","content","continu","contrast","control","convent","convers","convert","convey","cool","coolant","core","correct","correspond","corros","cost","coupl","cover","creat","critic","cross","crystal","current","curv","cycl","cylindr","damag","data","decay","decontamin","defin","deform","deliv","deliveri","densiti","depend","deposit","design","desir","detach","detect","detector","determin","devic","diamet","differ","diffract","dimens","dimension","direct","discharg","disclos","disclosur","dispers","displac","display","dispos","dissolv","distanc","distribut","divid","dope","dose","dri","drive","driven","due","earth","easili","edg","effect","effici","electr","electrod","electromagnet","electron","element","elong","embodi","emerg","emiss","emit","emitt","employ","enabl","encapsul","enclos","enclosur","end","energi","engag","enhanc","ensur","enter","environ","equip","exchang","exemplari","exist","exit","expans","expos","exposur","extend","exterior","extern","extract","extrem","fabric","face","facil","facilit","fast","featur","feed","fiber","field","fill","film","filter","fissil","fission","fit","fix","flang","flexibl","flow","fluid","flux","focal","focus","forc","form","format","frame","free","frequenc","front","fuel","function","fusion","gamma","gap","gas","general","generat","grate","graviti","greater","grid","group","guid","handl","hazard","head","heat","high","hold","holder","hole","hollow","horizont","hot","hous","hydrogen","identifi","illumin","imag","impact","imping","implement","improv","incid","includ","incorpor","increas","independ","indic","individu","induc","inform","initi","inject","inlet","input","insert","insid","inspect","instal","instrument","insul","integr","intens","interact","interfac","interior","intermedi","intern","intersect","introduc","involv","ion","ioniz","irradi","isol","isotop","join","larg","laser","later","layer","lead","lift","light","limit","line","linear","liquid","lithographi","load","local","locat","lock","long","longitudin","loop","loss","low","lower","made","magnet","main","maintain","make","manner","manufactur","mask","mass","materi","matrix","maximum","mean","measur","mechan","medic","medium","melt","member","metal","method","micro","minim","mirror","mix","mixtur","mobil","moder","modifi","modul","modular","molten","monitor","motor","mount","movabl","move","movement","multi","multilay","multipl","municip","natur","neutron","nm","normal","nozzl","nuclear","number","object","obtain","occur","open","oper","oppos","opposit","optic","optim","option","order","organ","orient","outer","outlet","output","oxid","pair","panel","parallel","paramet","part","partial","particl","pass","passag","passiv","path","patient","pattern","pellet","penetr","perform","period","permit","perpendicular","phase","photon","physic","pipe","place","plane","plant","plasma","plate","plug","plural","point","polym","pool","port","portion","posit","powder","power","pre","predetermin","prefer","prepar","present","pressur","prevent","primari","prior","process","processor","produc","product","profil","program","project","propag","properti","protect","proton","provid","proxim","puls","pump","qualiti","radial","radiat","radioact","radioisotop","radionuclid","rang","rate","ratio","ray","reach","reaction","reactiv","reactor","receiv","reduc","reduct","refer","reflect","reflector","refuel","region","relat","releas","reliabl","remain","remot","remov","replac","repres","requir","reservoir","residu","resin","resist","resolut","respect","respons","result","retain","return","revers","ring","rod","room","rotat","safe","safeti","salt","sampl","scan","scatter","scintil","seal","secondari","section","secur","segment","select","semiconductor","sensor","separ","seri","set","shaft","shape","sheet","shell","shield","shutdown","side","signal","silicon","simultan","singl","sinter","site","size","small","smaller","solid","solut","sourc","space","spatial","specif","speed","spent","spot","stabil","stabl","stack","stage","state","steam","step","stop","storag","store","stream","structur","subject","subsequ","substanc","substanti","substrat","suffici","suitabl","suppli","support","surfac","surround","switch","system","tank","target","techniqu","technolog","temperatur","test","therapi","thermal","thick","threshold","time","tomographi","top","track","transfer","transit","translat","transmiss","transmit","transport","transvers","trap","travel","treat","treatment","tritium","tube","tubular","turbin","turn","type","ultraviolet","uniform","unit","upper","uranium","user","util","vacuum","valu","valv","vapor","vari","variabl","vent","vertic","vessel","voltag","volum","wall","wast","water","wave","wavelength","weight","weld","window","work","zone"
"1",4.49406823351216e-13,4.96102373992316e-13,4.14854160096649e-06,3.82356209607607e-17,8.96378793852004e-13,2.27344501597169e-18,1.48666245394152e-06,1.1118309947579e-22,2.17367443898706e-27,2.65496690956865e-10,2.25830420952387e-22,9.28401049687335e-15,3.17822409009304e-07,6.05993618021973e-07,1.20541275973064e-14,7.16263742610532e-20,0,0,3.66588235598361e-24,8.64679925574035e-19,5.35523888670186e-05,0,3.33175738161661e-09,8.52766476497265e-08,5.84762806946856e-13,1.49730519070052e-19,0.108162021871783,1.85420203606004e-14,0.00744087532114377,1.06084342835447e-26,9.3386126268547e-25,3.17866428956609e-11,1.86677352567395e-09,1.15973705326402e-05,3.46126433121566e-28,2.28554328698991e-12,3.24260689361851e-21,2.48749453844309e-16,0.00274902972344121,4.24688767051271e-12,3.73872883040244e-13,7.86745928192882e-13,2.7045434742938e-09,8.48648052788469e-15,2.26257465550283e-18,1.04284625732084e-06,1.6036867427717e-26,3.11863255828598e-17,8.00553166104799e-22,1.53898849607884e-06,1.23816711155676e-10,1.78590747377242e-08,5.38313792827361e-08,4.98087203273054e-09,0.0318736053940244,2.20777433274618e-14,5.37655131350365e-20,3.99689652178174e-21,1.11117771149545e-14,0,5.73606190578056e-18,1.87546643021997e-28,1.4382306758794e-26,1.1533980462222e-12,6.68370982670436e-33,1.25373965825268e-25,2.47986934179502e-06,3.32106720550473e-12,2.04595916246734e-11,3.44811187567243e-09,5.76987900134269e-12,2.49308158056835e-20,0,6.17326716178976e-21,2.2754505885018e-13,8.37149995376911e-19,3.18823038863545e-10,4.1218509976036e-24,5.5633556525926e-15,1.46174119734826e-18,1.53017333719479e-17,5.64332664084765e-08,7.79362472109905e-09,0.000164906696200738,8.55674877638316e-09,5.9978491712162e-18,3.46431848805168e-10,1.67545409065919e-14,4.79490544039832e-17,6.60488506258307e-22,4.27464076829159e-22,8.8242361077579e-17,1.09422477821051e-08,1.98090183319626e-15,0,3.79603462268886e-14,1.30537083329025e-06,1.23106752454659e-17,6.15616049751149e-28,0,3.35251480604308e-12,7.90053051244774e-18,5.61524411400344e-09,5.07527407378437e-10,1.07538557448315e-14,0.00390483875400179,6.672335232321e-14,1.51942833003905e-14,5.79738749658547e-12,7.25704384209044e-17,2.84589517030893e-09,2.31032587189461e-05,0.000384519127685813,1.18106223090988e-13,1.87636648159224e-20,1.20304098843811e-09,4.78036391986896e-10,1.05231724057392e-08,0.00618667425203624,4.33920598961897e-16,1.40694410572897e-21,7.16071034595325e-06,1.71561780537495e-08,1.28361198631459e-12,5.15084707573348e-13,5.64670653955166e-14,1.11617654628328e-15,3.66140674295001e-07,0,0.00047732475358396,1.56419297558438e-11,5.41346415574728e-15,1.99714383744062e-06,0.0137452515564358,0.00904623119732448,2.65277333366774e-23,2.16039823961839e-27,3.99489552264312e-31,3.38054127068027e-25,1.67202214275876e-19,3.0370175421905e-11,2.04971857061619e-09,1.41814434250934e-17,3.97529025208594e-07,6.72229128488881e-24,5.11346063402933e-19,2.65468842777367e-25,6.75246405876546e-15,3.90048938308265e-31,3.88866829773296e-08,5.40182272605404e-22,3.80870504767061e-07,6.02785899779771e-22,2.2221345574286e-08,1.21049476143e-19,3.9128311555572e-09,7.90478626646924e-17,5.89517222667001e-07,7.50229766811485e-21,1.72716468459958e-08,1.66936281885454e-21,1.13447097235697e-11,1.11618481568643e-08,0.000495132552772885,1.13565279939729e-11,1.53090282803981e-14,1.31886536529614e-22,2.62137259746938e-12,8.61478345909019e-12,4.28580793460312e-15,2.74937139935498e-10,1.12895383468788e-18,1.82156753001862e-11,3.66579660749789e-12,6.6518510519538e-10,3.22810975774947e-22,0.00548425396345558,4.67572714658792e-07,6.58597462639786e-12,1.82753865180831e-23,0,1.08887762917472e-11,3.36443705136518e-15,1.33506760087552e-14,5.14624334696297e-13,3.81842448331639e-26,1.54845472802646e-21,2.87489803886109e-09,1.3981369664118e-18,1.40129186500992e-22,1.71072301179365e-19,1.16996909901476e-07,6.27601496161059e-16,3.56859103439349e-12,1.88345186110448e-20,1.27285454630455e-08,0.000670060265636024,3.11691806880302e-11,6.33337320586883e-17,1.32670854516741e-16,9.74059335200939e-05,6.11896436852237e-13,1.48470439990812e-18,5.41305261869682e-06,3.43341541407088e-07,1.16038003490894e-11,2.7227631209082e-07,1.87194386748005e-05,5.80977207874308e-09,2.83292274160181e-06,3.09927948125766e-14,1.59067122934838e-15,0.0257931080952966,5.75385589427925e-26,0.00677210122400155,1.41042395855047e-27,3.61868461153457e-07,1.89431476925588e-11,3.69316286705216e-10,5.47444666509326e-09,0.0157061267296405,2.63489130560463e-14,2.51258665203064e-06,2.82539722304763e-05,2.89033883767588e-13,6.08944584145204e-13,5.25108750025283e-08,0.00275648468308995,1.44883685951209e-17,6.84877310648489e-07,5.80845253179235e-13,4.39836251327256e-12,6.56157433364257e-23,7.34270946499798e-08,3.7941821126575e-28,2.91694967344359e-11,0.0138771580190042,2.28981793345081e-15,1.27711652553805e-11,1.34382806025146e-09,0,4.80642757542665e-18,1.93483200631235e-15,9.60687363053717e-29,5.65961290725887e-15,1.63928917873118e-09,0,3.07686365004623e-21,5.64442630947309e-17,0,1.81688759460117e-23,6.6127780897732e-16,0.00191826240643725,1.86052663556907e-13,7.26455436944551e-34,1.80956047816334e-21,2.60570436144378e-19,5.0972494050762e-09,6.41863205436202e-24,5.05405253948507e-21,1.27662999900391e-12,1.2442192981085e-12,5.79136943089717e-17,0.00788035537625147,3.84758478632365e-06,7.66302674106253e-15,4.53214643546748e-07,4.04059575669159e-22,1.7080180053186e-07,4.71955139294714e-08,1.12464776630192e-08,1.36655792368242e-38,4.82816862119088e-20,1.21080612124363e-11,0,5.41304426811e-18,1.18957574780878e-27,1.09519643210005e-10,0,7.55159507493133e-24,1.24345119518208e-11,0.000878229206116633,1.39189658437651e-14,4.34790396947052e-10,2.32414964188282e-28,4.97784496352135e-22,4.77700561373492e-29,1.14757602164193e-08,3.16007565698811e-17,5.04771631443564e-13,2.4389050790925e-11,3.04671323942894e-19,2.90492566819713e-18,1.96453611204592e-11,3.44921437176769e-10,8.23134016820204e-12,4.32612567143802e-07,1.53923597083922e-13,0.00400754965036083,1.91261474661636e-10,1.25595716490932e-06,5.08279467308481e-10,4.04631257972863e-15,2.59288332273334e-05,9.7174824254666e-09,8.79865674414984e-25,3.15096224460532e-14,0.00457473005643575,1.77769796874118e-24,2.1905272020595e-14,1.70997522203278e-11,2.83562869746435e-16,5.18956845598591e-22,2.67792674233642e-16,4.52844756295768e-17,4.81548454208257e-16,0.00277425809355846,6.62338584933939e-19,0.00494638521117031,0.000234611863377566,7.05024740691993e-16,0.0178000292809373,1.43816033463805e-16,7.6495475408512e-22,1.05513174352745e-14,5.72735600802271e-14,1.40514052189281e-14,1.13057224790931e-09,1.83240373883015e-07,5.17674461447574e-11,2.28575798025511e-12,1.69062091623691e-15,1.73619772038659e-08,0,5.36837667267925e-18,1.78696522734631e-17,1.87849572918634e-09,9.07348792541765e-28,2.18889749016129e-22,8.58221224040389e-10,2.25881273070345e-16,2.51895605988172e-14,1.6502704183695e-14,5.84196049324375e-23,4.98266455016696e-12,1.56998541013943e-07,1.26037979400058e-08,9.49980916433751e-26,1.6332475250469e-08,4.2752522653596e-22,0.000570111601994879,2.27208454498934e-15,1.8963875973343e-09,1.21389580299595e-12,6.93911599790462e-07,3.33990903538019e-22,4.7413169101215e-22,0.00365397494459166,2.96978351200031e-08,2.38306525755867e-07,1.40870029281974e-05,0,1.76442802909559e-14,0.316349810608979,2.73211888818195e-13,8.31435432920733e-17,1.13885953203006e-12,2.91914718278451e-22,2.9064591792299e-11,6.68853339069712e-13,7.4303594112472e-13,3.70570999535419e-16,6.9413181903114e-25,3.99904430625469e-19,0.100370401851051,2.72717474587775e-10,4.77806835582916e-08,1.18748938070509e-33,5.24937061085259e-10,4.22519489804771e-14,0,0,2.14284198555789e-08,6.74736517231796e-22,1.5088340629086e-12,4.7673316705312e-32,5.31776444009253e-20,3.32189108159986e-27,6.88509157111814e-16,1.47145019507855e-19,2.20322803351359e-10,1.57765023427359e-17,5.92511646707572e-08,0,1.34275824080927e-06,0.00677452936946162,1.47301067366017e-06,1.94739126662561e-22,4.61536616996169e-17,9.38284853354392e-20,1.90823713859683e-21,2.34096560597515e-11,2.70092237855709e-07,1.05443518716124e-09,6.00678140858808e-10,4.21395285837142e-09,1.4369227901834e-16,2.85642522296476e-07,1.74967904682285e-22,4.30292254900227e-16,9.48193825596275e-22,4.24410733483207e-14,0.00532977595063496,0.00269006975926603,3.41307652484896e-16,1.79756531828846e-14,6.39791563291178e-17,8.54475411889171e-22,7.39031152336726e-15,1.74664070921021e-15,5.77272533278318e-27,3.23752605396196e-34,1.07100642459183e-18,1.42273213839606e-06,1.13836246460958e-13,2.17679151081614e-12,1.17432889784443e-09,2.18277429496474e-16,1.01381437707047e-10,6.31881352109484e-14,3.47273300782386e-12,4.58372521584884e-18,2.8209930265718e-17,0,5.98384898280545e-08,0.00162211296476109,1.40476916901799e-19,1.07997009489747e-13,1.65036667938299e-23,2.0189513570821e-11,1.31325027844452e-08,1.45877309188292e-07,2.97283411580194e-21,8.44946544500136e-10,1.75798492817665e-37,0.00746602922987958,3.09896678433399e-20,1.57879445889769e-21,0,5.85996982773269e-12,4.20155565356688e-12,4.8085510975674e-15,3.24085768281909e-25,5.0104894569233e-28,3.12505308614964e-26,5.48677091004861e-10,2.63857870768276e-15,1.32297373945263e-10,0.00856719062094361,6.62170199042819e-13,9.82051440014694e-07,5.82501264697242e-12,3.4367587585256e-08,2.5543673605378e-17,0.00376472825303153,1.36451871903529e-14,5.73381963954306e-06,0.0423925880637532,1.88599409022152e-23,0.0225927860404016,0.024354459604531,5.18797198135751e-11,0.000108783263437247,3.64280821670806e-23,8.9179786181152e-09,2.69971606693543e-10,0.000586968516557093,1.15414087922449e-16,0.000186972162682546,1.03022778480733e-15,9.02410736489872e-18,7.81100071702067e-15,0.00406371787406279,3.76792481240338e-20,8.72947980973529e-14,1.54951655998924e-14,0.00457327230675815,1.77214508018179e-13,3.72253249384255e-11,2.08996558213305e-11,3.45283155875658e-14,3.41201560463625e-22,2.56490045176524e-15,6.73197847556924e-08,1.38368967255651e-19,1.39287942130219e-22,5.40018998880915e-07,1.72881172224473e-05,8.52213724985505e-13,5.16782123888209e-21,3.07972597801909e-28,8.45872523736022e-29,5.28377513790555e-30,7.23001644410788e-14,1.11947253713183e-05,6.02381361199394e-11,4.31422756593694e-14,7.9200548459099e-08,1.3435960963129e-11,3.9469494643309e-05,6.4459315926316e-10,2.99949859229672e-13,2.63541944371181e-05,1.26273528410757e-25,2.86787235526671e-15,0,1.25206146477517e-11,1.4005355066561e-25,1.50660518418368e-13,6.7329939161153e-05,5.46394419985248e-08,4.21423781656224e-15,1.50789277330069e-05,0.000901663457455325,1.38431068463731e-15,1.45535121670258e-27,0,2.64465920123623e-22,7.4320675878835e-06,2.48971051621227e-10,0,2.91151488775919e-18,1.11258921100285e-13,8.5170469022822e-12,0,2.82666706743142e-20,1.87541765849126e-06,6.82129077323496e-18,2.32558882291046e-07,5.56629642040817e-21,8.57585024816434e-08,1.18305904813791e-13,1.60042110070434e-29,6.53823821312567e-09,1.25962515370894e-08,0.000177301847161462,4.42105722232134e-37,5.5173696858671e-10,4.16036924337706e-21,4.3639563579616e-19,1.0568963850217e-20,9.49368378990253e-18,7.16893891139749e-19,3.55550363968206e-25,8.4016157128094e-21,9.19631824618717e-08,6.62864349866303e-07,3.84617994917755e-18,6.18631524617882e-06,1.2926080306e-14,3.28550239895095e-08,7.16263548272466e-17,1.17659928650691e-08,0,3.07083520376437e-10,1.61620478431265e-12,8.87022567293844e-20,1.59446841348134e-10,3.34362517411066e-14,1.40490426816134e-21,0,5.74574331449204e-07,6.18182095648145e-12,1.38064305812276e-11,5.55278269159754e-17,6.82735739594391e-10,5.9325936673396e-39,4.40441044181421e-12,2.69109959606816e-14,2.05228725276742e-21,5.0487648170559e-22,0.00177528184361131,3.71028332452304e-12,1.98602450329073e-09,6.41118910726071e-08,3.70604035834966e-20,2.2148341242965e-13,1.79925904502282e-14,7.75316291855207e-05,0.000114408112945678,4.13342338344347e-19,1.31548852436832e-19,1.35608679899376e-18,1.27250991508522e-11,2.26283207550274e-24,0.0985939864601274,4.39220467669191e-22,1.66800825481151e-14,1.90782003642008e-06,4.77230239024686e-13,7.9291941785645e-15,2.91053675321459e-19,3.31545378614331e-24,1.58874643226138e-08,1.36195203542101e-12,6.75543286390737e-15,5.88583906789355e-10,3.87198442923765e-13,5.90679978716469e-21,0.0158301848484425,1.29601685957956e-13,6.17076109755871e-18,1.95996619741169e-13,2.87157868597832e-19,4.3337237420562e-11,1.40105635082582e-12,9.64276364604833e-20,7.3709186399973e-27,9.28113314969815e-13,0.0106352845094359,9.02738752238012e-07,0,1.40485485596733e-21,8.78573391757078e-15,0,1.16326791608296e-17,2.32019647083364e-07,4.58297930094122e-22,3.30249327516788e-12,0.00093303519499126,9.61829059919665e-24,6.10973074906699e-14,4.73430980714878e-08,1.8096743347166e-05,6.75547491734548e-16,2.96278030020553e-23,6.28314005885459e-27,8.4649830159843e-12,4.4210971384606e-16,6.46490446273053e-16,9.87235331428381e-33,3.38684852634951e-21,1.42324640772769e-20,1.41809013126733e-24,0.0050928360207269,0.00153480996645037,0.00706571744164669,5.30280018994473e-15,1.95160550517042e-16,5.17279417899314e-15,8.30307155661525e-18,1.86776430468853e-21,4.09737373338847e-13,1.48405307108074e-15,9.36844008523009e-08
