"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","data$patent_title","data$year","data$country"
"13",0.00416924318725063,0.0275531559950929,0.00576634657344731,0.00798032683620547,0.457091154116596,0.00174338800775033,0.006820446826619,0.0110033035390416,0.269114226393278,0.00372703686280444,0.00694170731200912,0.106331390444573,0.0114383896019052,0.0286732091979433,0.00356065133637513,0.0278458634745775,0.0088732312730141,0.00186960763687276,0.00168748397139443,0.00780983741324851,"System, Emanation Generator, and Process for Production of High-Purity Therapeutic Radioisotopes",2022,"US"
"14",0.00904448391562349,0.00286100881868296,0.00400677911972897,0.00115242247272037,0.000771201559844024,0.237801311351998,0.626720032492592,0.00133508772238738,0.00602318495494275,0.00321726806710413,0.000280160831799191,0.00259285245296916,0.00760202261379906,0.0271221474310354,0.00023583349864927,0.00660634384265996,0.000815352516289732,0.0140627656605879,0.0295504331671617,0.0181993075094252,"SLIMM-Scalable Liquid Metal Cooled Small Modular Reactor",2016,"US"
"15",0.00280264914166534,0.00514396398259181,0.00181363534188272,0.670463527262972,0.00556387017910446,0.0035974530918221,0.00032840677261936,0.00844991306027554,0.00331362157545925,0.00621810189887704,0.022416070686017,0.00186651156043765,0.00242849834803096,0.000884842683883703,0.244196952840223,0.000578412867674968,0.00922188146732693,0.00437624828629801,0.0045745708000669,0.00176086815277163,"MATERIAL CONFIGURATION ENABLING FLEXIBILITY OF A STRUCTURE USING RIGID COMPONENTS",2022,"NI"
"16",0.0014772684946618,0.0222658329075535,0.00238248538140434,0.009142082698801,0.00528338522609877,0.00396074936839235,0.000666701361509436,0.000605548917901637,0.00310278597370709,0.00285971997775404,0.0214917700325483,0.00677516642486365,0.00293686518112125,0.00164474869816221,0.00143153277627348,0.000270523637255189,0.895279789140001,0.00470625225099048,0.0113645263662868,0.0023522651847136,"Beam Guidance System, Particle Beam Therapy System and Method",2016,"DE"
"17",0.000441964589491603,0.00282019422248287,0.017568898342036,0.0326625968489776,0.00244100014209155,0.037482448812934,0.000152132541517319,0.000882456554882137,0.00176108276927941,0.0102208682850591,0.849705716858274,0.00144717443405843,0.000931640376616253,0.000173577878914223,0.0089399629444479,0.00151430314234167,0.0178723747846146,0.00295639953236142,0.00870469926791088,0.00132050767170869,"X-RAY DIFFRACTOMETER",2017,"JP"
"18",0.00760701607164473,0.00146693309826415,0.00637986517621651,0.00545773481241266,0.000337760554557592,0.105813099273438,0.0136942182232586,0.000730997472510523,0.00274782779227231,0.00467239470803713,0.00215111902556876,0.00317617911481967,0.154138317062466,0.00381900647742174,0.00104727024271458,0.00550556943770641,0.0088277306167188,0.0757996111245647,0.582807413443434,0.0138199362719745,"VACUUM BREAKER VALVE ASSEMBLY",2017,"US"
"19",0.0125531106073347,0.103757368634882,0.0112710199505224,0.152773499010004,0.200119382782736,0.0112047591090674,0.0037241348693594,0.0780924431910379,0.248474629814175,0.0138860758371585,0.032240139832909,0.0220409428688858,0.0108635261708131,0.0220327666219981,0.024927037993394,0.0130582326885943,0.0149763762777978,0.00768035137314007,0.00775088356679162,0.00857331879939845,"METHODS AND DEVICES FOR ISOLATING LEAD 203",2019,"US"
"20",0.11059139263076,0.00939201648042421,0.00593192669654982,0.0016296177325263,0.0129402630998682,0.00237398750425515,0.0116925796748771,0.0095704269792155,0.436370677476694,0.00391314362366801,0.000343305711316623,0.00590513132163839,0.00265894921625993,0.362772074208237,0.00163517170647375,0.0056380732523488,0.000762764586495862,0.00509247054545352,0.00491619084189032,0.00586983671104742,"NUCLEAR MATERIALS PROCESSING",2016,"US"
"21",0.0733503727435373,0.0075942444525579,0.00293757248428926,0.000513615266508514,0.00378176873676651,0.00457027552260313,0.392978684839555,0.00199902572998673,0.0146663497135029,0.0022766734369318,4.49287058202664e-05,0.00952557319440742,0.00581927681202727,0.275444202001821,0.000327590015035326,0.00689331759686195,0.000552663007632307,0.0156748608835368,0.00602577933409315,0.175023225522526,"HEAT PIPE MOLTEN SALT FAST REACTOR WITH STAGNANT LIQUID CORE",2018,"US"
"22",0.00214682318793408,0.0142658579792381,0.00694529543467838,0.00497308126080022,0.809302476558792,0.00310461035441965,0.00819199562102244,0.00670375069712135,0.00892144358870414,0.00401950700733379,0.0017500370627428,0.0155207836792822,0.0595218124789702,0.0196064902735749,0.00125151667256336,0.00398105953508839,0.0050808503709141,0.0030311554897306,0.00265993398559162,0.019021518761498,"METHOD FOR PRODUCING AN AQUEOUS FOAM, AQUEOUS FOAM OBTAINED BY SUCH A METHOD AND USES THEREOF",2018,"FR"
"23",0.0078816343644667,0.0134892201727549,0.00879211847888595,0.00493414608530085,0.12916957047573,0.00623975494910175,0.0348953739434481,0.0101944857047801,0.0221184107331222,0.0190966171756978,0.00244694989602944,0.0593642319322599,0.0234755181532847,0.433413045310856,0.00432640205362876,0.00201978305846289,0.184378826107623,0.00791259444330352,0.00593812407519434,0.0199131928860692,"Method And Apparatus For Production Of Radiometals And Other Radioisotopes Using A Particle Accelerator",2020,"US"
"24",0.0500600811590296,0.0110857474616923,0.00305907272413748,0.00405516975927213,0.0173042693533041,0.00378444304732394,0.00533108274285049,0.722533141482266,0.0225646984176382,0.0224983658135559,0.000764821875062219,0.0105283926243799,0.0119387011855513,0.0613861966278431,0.041533365120457,0.00157064669041897,0.00131593064541182,0.00338917950933172,0.00225403213415696,0.00304266162631695,"COATED U3Si2 PELLETS WITH ENHANCED WATER AND STEAM OXIDATION RESISTANCE",2018,"US"
"25",0.195125044090211,0.091644330898844,0.0147558854582632,0.0347712180479843,0.0105666805202641,0.0110523832159886,0.0868382488182832,0.0159121791517278,0.019147965270676,0.00865348285450242,0.00185105429914693,0.0191538085289398,0.00870989768892845,0.396395326750928,0.0153338751443388,0.00622308645477534,0.00391978412562634,0.0385766795268994,0.0109453384521822,0.0104237307014894,"PLATE TYPE NUCLEAR MICRO REACTOR",2019,"US"
"26",0.152583966869164,0.00358161446523233,0.00462174538839871,0.000380301548073033,0.00311991282731425,0.000783544230494769,0.009848219371086,0.00394253721190814,0.00530798566354379,0.00131862412204713,5.57729462387968e-05,0.00473653107309548,0.00247835170941538,0.797892023078762,0.000549434218768336,0.00117112386115719,0.000420191461653519,0.00276488131062101,0.00241436159861667,0.00202887704441005,"FISSION REACTION CONTROL IN A MOLTEN SALT REACTOR",2020,"US"
"27",0.0110585993913058,0.00774011227580674,0.584746616670891,0.00640486896923835,0.00204906460167662,0.0123667963597415,0.107334609859709,0.000580133619762462,0.00825301200141034,0.00177159557621097,0.0070307245577888,0.0152692238203447,0.038955232949284,0.0226269738384991,0.00082364545981733,0.12811622468933,0.0161453638252425,0.00803680996078944,0.0113100600596502,0.00938033151350091,"Dry Cask Storage System Having Detection Apparatus",2020,"US"
"28",0.00454190356654022,0.0531692677840637,0.108438387535652,0.00550603568076748,0.0105127146993528,0.00263155751902332,0.00208044600285343,0.00174676885861849,0.00261841926073589,0.0482686438956165,0.0196479226347378,0.0637754834971781,0.00866431573818889,0.00494101616423809,0.00597876053033855,0.0012044585405726,0.645115055926805,0.00363686849033029,0.00387404286877285,0.00364793080561397,"EXTREME ULTRAVIOLET LIGHT GENERATION SYSTEM AND ELECTRONIC DEVICE MANUFACTURING METHOD",2022,"JP"
"29",0.00506966210057878,0.0205805551583755,0.0917242530468841,0.0103192058682063,0.382080264093036,0.00199806757149437,0.0431261018067598,0.0123974909663281,0.0298839217716724,0.00281619641941613,0.0123642142480628,0.209131094856697,0.0799650052334719,0.0189382011269966,0.00225268903596675,0.044059515376196,0.0114603739070483,0.00220052761955855,0.00360511929784762,0.0160275404954031,"Method for Collecting Uranium by Treatment Process of Washing Waste Liquid Generated in Uranium Hexafluoride Cylinder Washing Process",2019,"KR"
"30",0.0018202719326127,0.00867467105356803,0.0141721386441457,0.565640497606888,0.00511726222496873,0.0180139248064204,0.00045736548028783,0.00277154784149815,0.0192618124280434,0.00474094724660583,0.250549723768045,0.00806399274611912,0.00294708232452036,0.00232684559147168,0.0140225400973443,0.00366064161606017,0.0508548690592382,0.00802443944495846,0.0170619912830527,0.0018174348041512,"RADIATION THERAPY SYSTEMS AND METHODS",2021,"US"
"31",0.00839142432855273,0.00358526693292174,0.00281889162021277,0.00528959177785413,0.00208863645928856,0.0537748001840807,0.0174146756837835,0.00089782801216553,0.00435678557758498,0.0662164128396717,0.00192343546038291,0.00145827557853949,0.00253406158156788,0.00260238250288879,0.00283150243505927,0.00834987407563048,0.00773410933075499,0.128280575246421,0.236173328320948,0.443278142051691,"CORE CATCHER AND BOILING WATER NUCLEAR PLANT USING THE SAME",2020,"JP"
"32",0.195125044090211,0.091644330898844,0.0147558854582632,0.0347712180479843,0.0105666805202641,0.0110523832159886,0.0868382488182832,0.0159121791517278,0.019147965270676,0.00865348285450242,0.00185105429914693,0.0191538085289398,0.00870989768892845,0.396395326750928,0.0153338751443388,0.00622308645477534,0.00391978412562634,0.0385766795268994,0.0109453384521822,0.0104237307014894,"PLATE TYPE NUCLEAR MICRO REACTOR",2019,"US"
"33",0.00590486178518219,0.00466614270793041,0.00534548944839105,0.755066582228103,0.0014015591552204,0.0158714245627144,0.00121269018798875,0.00243288842120527,0.00874524877286015,0.00593641170994526,0.0201355928698448,0.0033476132265162,0.00204277474596795,0.00260322646410831,0.0109921391615439,0.00377324744113152,0.0112798771720285,0.0242424333792683,0.111972807928597,0.00302698863145308,"SHIELDING CURTAIN ASSEMBLY FOR AN ELECTROMAGNETIC RADIATION SCANNING SYSTEM",2018,"US"
"34",0.00416540868413317,0.0118772791619589,0.0025223859404875,0.0068520903345164,0.160767536125219,0.00339688584763258,0.00255531414119378,0.0247880714934594,0.0104460454861991,0.673621781594414,0.00592361872618082,0.00639716262520876,0.0034155000435903,0.00451187624402352,0.0496457074807958,0.00136956440599386,0.0113654535351947,0.00578986398425133,0.00345259576607473,0.00713585837947168,"SUPPORT SUBSTRATE FOR RADIOISOTOPE PRODUCTION, TARGET PLATE FOR RADIOISOTOPE PRODUCTION, AND PRODUCTION METHOD FOR SUPPORT SUBSTRATE",2019,"JP"
"35",0.0106898611170445,0.00961598748125212,0.00430524984095302,0.00313116019526845,0.0389688822042054,0.0172355646913084,0.363119074474041,0.00338254524275404,0.00987622325857248,0.00762418916805067,0.00180121343315818,0.0316214684010847,0.0218622733100394,0.0145177719168512,0.00147590976033221,0.00320761044741416,0.00480107260792082,0.394388072179959,0.0104487630898462,0.0479271071799436,"PASSIVE CONTAINMENT COOLING SYSTEM INCLUDING MULTIPLE CONDENSING STAGES AND CATALYST, AND METHOD OF MAKING THE SAME",2020,"US"
"36",0.00449171997584149,0.001137398757576,0.00319367723661857,0.0064148385925033,0.000375711942136049,0.0764919166073561,0.00195422161251794,0.00070395142962077,0.00121902966932271,0.0471140880066516,0.00701766659683202,0.000728890324738109,0.000927587459321784,0.000579452996985204,0.00215878193583711,0.00281333981234827,0.00863583686297266,0.0113193682665795,0.81729510771617,0.0054274141980705,"INSPECTION DEVICE",2018,"JP"
"37",0.0016731317643012,0.00588019952402654,0.00648951048429448,0.863779819406657,0.0072059557125676,0.00606429383464644,0.000406779155751822,0.00333660992503613,0.00297488274832994,0.0117085187305658,0.0227358091929547,0.00214829728316913,0.00210070156414569,0.000737206635055746,0.0299528800294716,0.00402598835641407,0.0139699014659692,0.00307138581216215,0.00790562573180311,0.00383250264267771,"RADIATION SHIELDING SHEET",2020,"JP"
"38",0.0016731317643012,0.00588019952402654,0.00648951048429448,0.863779819406657,0.0072059557125676,0.00606429383464644,0.000406779155751822,0.00333660992503613,0.00297488274832994,0.0117085187305658,0.0227358091929547,0.00214829728316913,0.00210070156414569,0.000737206635055746,0.0299528800294716,0.00402598835641407,0.0139699014659692,0.00307138581216215,0.00790562573180311,0.00383250264267771,"RADIATION SHIELDING SHEET",2020,"JP"
"39",0.0368452593765353,0.0091723426518723,0.00585053126982151,0.00186276095645133,0.00513917910039592,0.0113849793403933,0.519256698185423,0.00699193470372583,0.0332701914108687,0.0837526761833972,0.000641683420564796,0.018431895028262,0.0103412983772401,0.142289813156745,0.00241932136650598,0.0042205437518406,0.00202748431289907,0.0686871586828603,0.0144338134853837,0.0229804352388142,"CRITICAL HEAT FLUX (CHF) ENHANCING SURFACE TREATMENT",2021,"US"
"40",0.0454983243427918,0.00387226891568231,0.00395632090145804,0.0199625933449973,0.00157738365543004,0.389597675708662,0.00654936317062265,0.00849247918744542,0.00548718569546167,0.0164799363652474,0.0111771051687506,0.00123802125358122,0.00390783656461716,0.00324659306394004,0.100508646847421,0.00191538114245845,0.00719115230293494,0.0852726772071252,0.257133092360969,0.0269359628004033,"ARRANGEMENT AND METHOD FOR DISMANTLING A CONTAINER",2022,"DE"
"41",0.0120902987884116,0.00944154515134366,0.00471625624130991,0.00237991336148839,0.012795782923923,0.00492859319012551,0.272273971291738,0.0426467196124936,0.0104977018998141,0.00305283345659306,0.000242292177379162,0.00948049059084479,0.161161593199049,0.0217519228164029,0.00110872714428361,0.414804507007731,0.000324973346789309,0.00218613709324523,0.00304115477978489,0.0110745859272504,"MODULAR TRANSPORTABLE NUCLEAR GENERATOR",2016,"US"
"42",0.0102471204801915,0.138714101458259,0.0105292816488933,0.00898862921774154,0.00772481751413763,0.049353971043286,0.225326679746527,0.00136808502714726,0.00703806558320211,0.00664602526930628,0.0121724444324334,0.0717345437807039,0.0563450384908713,0.0115111608234674,0.000881922365921179,0.00423613699160542,0.230944978425078,0.0308622988116577,0.0897112304226542,0.0256634684669158,"PRODUCTION OF MOLYBDENUM-99 USING ELECTRON BEAMS",2018,"CA"
"43",0.0019338157535632,0.00825847937341507,0.00749263086694757,0.792767002107138,0.00979128211622958,0.00472411575459405,0.000855041688092583,0.0023074351199614,0.00388993455582781,0.00920182507456475,0.0213503199561428,0.0181015116260461,0.00432215795910313,0.0015705179664589,0.0189070787951019,0.00401355715584564,0.0731097233472999,0.00310247158793081,0.008871206944057,0.00542989225168005,"RADIATION-SHIELDING MATERIAL",2019,"JP"
"44",0.0019338157535632,0.00825847937341507,0.00749263086694757,0.792767002107138,0.00979128211622958,0.00472411575459405,0.000855041688092583,0.0023074351199614,0.00388993455582781,0.00920182507456475,0.0213503199561428,0.0181015116260461,0.00432215795910313,0.0015705179664589,0.0189070787951019,0.00401355715584564,0.0731097233472999,0.00310247158793081,0.008871206944057,0.00542989225168005,"RADIATION-SHIELDING MATERIAL",2019,"JP"
"45",0.0151850231069074,0.00466012043810626,0.0887382667538664,0.00442116847770703,0.00134856629406429,0.0225982142626495,0.303796809712268,0.000802693906591794,0.00751775519957272,0.00348839758102407,0.0019719289626047,0.012721788406841,0.313498475640499,0.0238600817458005,0.000815689491311133,0.0249464316442852,0.00537977709276607,0.0509171110644708,0.0813228378416564,0.0320088623770078,"SYSTEM FOR HYDROGEN INJECTION FOR BOILING WATER REACTORS (BWRs) DURING STARTUP / SHUTDOWN",2020,"US"
"46",0.0109567383745076,0.117405231260605,0.0479687738323495,0.00516357334590513,0.416527207196437,0.00240980165959168,0.00478878963599802,0.0497769375598452,0.0133145834036787,0.239677415131228,0.00683419367966642,0.0102441979685911,0.00813143432949011,0.0292392500825217,0.0118551910423809,0.00350504068635244,0.0103653972085071,0.003164818075838,0.00163710453389033,0.00703432099261536,"METHOD FOR DECONTAMINATING NICKEL-BASED ALLOY",2018,"JP"
"47",0.0109567383745076,0.117405231260605,0.0479687738323495,0.00516357334590513,0.416527207196437,0.00240980165959168,0.00478878963599802,0.0497769375598452,0.0133145834036787,0.239677415131228,0.00683419367966642,0.0102441979685911,0.00813143432949011,0.0292392500825217,0.0118551910423809,0.00350504068635244,0.0103653972085071,0.003164818075838,0.00163710453389033,0.00703432099261536,"METHOD FOR DECONTAMINATING NICKEL-BASED ALLOY",2018,"JP"
"48",0.0437863326482193,0.00129513501165095,0.00198935296099479,0.000965196759251623,0.00021148486907906,0.00537633362930649,0.00593768978688294,0.000804354370690335,0.0014402309020279,0.00301384749780118,0.000446225055776712,0.000846755289778627,0.00093665710428946,0.00299437269754008,0.00103803857479191,0.000226892737701663,0.000920402036784978,0.914142270561165,0.0103731084730971,0.00325531903316988,"UNIVERSAL INVERTED REACTOR AND METHOD FOR DESIGN AND MANUFACTURE OF UNIVERSAL INVERTED REACTOR",2020,"US"
"49",0.00543223714519022,0.0277169494144441,0.0146102271261631,0.00538818169831551,0.100607304330905,0.00267682581052702,0.122304412603478,0.0137035119070363,0.159476209719063,0.00396372672926895,0.00257504696688375,0.0162689943299213,0.220348743527897,0.266393256798351,0.00217497234902814,0.00885289463049401,0.00226627371790051,0.00310908209594605,0.00468507561159333,0.0174460734875944,"METHOD AND DEVICE FOR DISPOSING NUCLEAR WASTE USING DEEP GEOLOGICAL REPOSITORY",2019,"CN"
"50",0.047457362957218,0.00657742292638268,0.0176356545486869,0.00284840574755791,0.00597664671506795,0.0242004014720101,0.251858575066427,0.0331522807877744,0.0340292465815035,0.00787275161209972,0.000455568866050027,0.00556864111373254,0.121302560597366,0.0546322506530274,0.00334056603263983,0.00858226096155724,0.00145054925058845,0.21506763359493,0.0169848249479263,0.141006395567454,"PASSIVE CONTAINMENT COOLING SYSTEM FOR A NUCLEAR REACTOR",2021,"US"
"51",0.174369378381493,0.0109952670629474,0.00961687986762941,0.00163393127816423,0.00950530217091005,0.00333865338014005,0.0483145300941729,0.0106661228654678,0.0546356276921946,0.0160427371266637,0.000399697752125289,0.0213118956162225,0.00653383639386369,0.593116840987109,0.00260676583709588,0.00511298555595229,0.0016910555333267,0.00992572331771187,0.00754975267163769,0.0126330164151726,"METHOD AND SYSTEM FOR PROVIDING FUEL IN A NUCLEAR REACTOR",2016,"US"
"52",0.123991553570393,0.0051462956068932,0.00363957718933833,0.00563508093584086,0.000849908995380903,0.183371988003071,0.0177578478053711,0.00663909874509201,0.00806899362749965,0.0431627181410042,0.00282263007743953,0.0103521119329077,0.00334060366797632,0.00794223123005725,0.0033667071458031,0.00515222148633886,0.0059858416481054,0.0672813044566265,0.47274321848989,0.0227500672449708,"CONTROL ROD DAMPING SYSTEM",2018,"US"
"53",0.00320501254134974,0.00173837520435261,0.00357762617263619,0.541789948561033,0.000354597873210977,0.0419218662019868,0.00073267874625172,0.000935166315465839,0.00387207422082027,0.00340843436786372,0.0205826507056681,0.00133634993288336,0.000989110264209477,0.00106231033524213,0.00371308823154633,0.00310704060661608,0.00655646965605563,0.0118263684072601,0.347451357732508,0.00183947392303882,"HEAD AND NECK RADIATION SHIELD STRUCTURE",2020,"US"
"54",0.00607317319037424,0.000546642556186427,0.00191661707024371,0.0027685508233687,6.54427314619973e-05,0.0210849334221916,0.00354995919321845,0.000177347090836746,0.00187353933527197,0.00197153770920668,0.00126809195438047,0.000892052920924173,0.000734669424198996,0.00182610811102009,0.000230010835172047,0.00231022956203701,0.00187654382869386,0.0109481695026739,0.937630887672476,0.0022554930660636,"THERMAL SLEEVE",2021,"US"
"55",0.00595602206128185,0.0778558424551929,0.0139634872816479,0.134721086880532,0.185401311193265,0.00263672009788954,0.000660690192046928,0.02818930318839,0.016423579111483,0.0196853827510253,0.0235709395969852,0.0232556883058201,0.00689805050936015,0.00490304335385995,0.362639921791323,0.00318601372565843,0.0799899351174342,0.00227553855723601,0.00195417595469849,0.00583326787487004,"SCINTILLATOR PANEL, RADIATION DETECTOR, AND MANUFACTURING METHOD THEREFOR",2017,"JP"
"56",0.0769346614049119,0.0216001845731516,0.00661587578284761,0.00510811788551379,0.00340489533744713,0.234932759378805,0.106666057999398,0.0148927829411606,0.0134732710858071,0.0545384718597274,0.00184997154449544,0.00389446902459731,0.00669391893829255,0.0443278549934473,0.00410757525082397,0.0407465882946381,0.00219434280099698,0.287428022738326,0.0383540813299169,0.0322360968356945,"SMALL MODULAR MOBILE FISSION REACTOR",2020,"US"
"57",0.0115007675316491,0.00767432744241086,0.0361513311309603,0.00418793546020769,0.0128170895829792,0.00208767581392052,0.0155521750082817,0.000721038460462484,0.00395070885959582,0.0252096983425363,0.0071224195181979,0.271554033054119,0.0100102709878253,0.206049172403502,0.00548148263597562,0.000792155041864599,0.276904177969868,0.0824503169466781,0.00763298062427945,0.0121502431846851,"LONG-LIVED FISSION PRODUCT PROCESSING METHOD USING NEUTRONS",2019,"JP"
"58",0.0124703946631024,0.0445517252383123,0.0276022218442878,0.00683722721341166,0.186647666246045,0.00412214110067329,0.109420796367627,0.0031352994968658,0.00845103170717797,0.0203890007068004,0.0439568226465695,0.230178037179416,0.0511837120711736,0.115492258325347,0.0038283128536099,0.0149004424908784,0.0494077578965292,0.0135095571229706,0.0138050324862839,0.040110562342918,"NUCLEAR FUSION REACTOR, THERMAL DEVICE, EXTERNAL COMBUSTION ENGINE, POWER GENERATING APPARATUS, AND MOVING OBJECT",2020,"JP"
"59",0.0103308083564667,0.305243120047491,0.00487746511873502,0.00555726473657463,0.295198772894813,0.00173577654478542,0.00515024530645199,0.0563952304076511,0.19880862316297,0.00667558033461263,0.00356893474200352,0.0340090760196349,0.00598290243202833,0.0430141898806486,0.00502147716549781,0.0043203239345369,0.00612519921708674,0.0021286447938837,0.000979974018693129,0.00487639088543472,"PROCESS FOR TREATING FLUID WASTES",2018,"US"
"60",0.0101158087039835,0.106882796723795,0.0061619087460991,0.00452319324879832,0.525530824168062,0.00145226315572741,0.0094040891647206,0.0169243279492994,0.0974082834011781,0.00361907808558326,0.00185137698367488,0.0233372457297672,0.00857007266961742,0.160495528292623,0.00244123790900366,0.00610064668063269,0.00452095986462273,0.00245110655839526,0.00106229640626595,0.00714695555815079,"PROCESS FOR THE SEPARATION AND PURIFICATION OF SCANDIUM MEDICAL ISOTOPES",2018,"US"
"61",0.193805045455533,0.0304376255589558,0.00672902333555047,0.00193381603509708,0.015912284122448,0.00236898392609541,0.0094363222669342,0.0133508995363166,0.309483255195429,0.00361173865965891,0.000414542966105264,0.00721012120477023,0.00285606541924856,0.37822779290188,0.00193953016961082,0.00534985682824115,0.00113686696225591,0.0054471394727321,0.00458727170925244,0.00576181827388505,"MOLTEN NUCLEAR FUEL SALTS AND RELATED SYSTEMS AND METHODS",2016,"US"
