"","absorb","absorpt","acceler","access","accid","accommod","achiev","acid","activ","actuat","ad","adapt","addit","adjac","adjust","adsorb","advantag","air","align","allow","alloy","altern","amount","analysi","analyz","angl","apparatus","appli","applic","aqueous","area","arm","arrang","array","assembl","atmospher","atom","attach","attenu","autom","axi","axial","barrier","base","beam","block","bodi","boil","boron","bottom","boundari","build","bundl","burnabl","cabl","calcul","canist","capabl","capsul","captur","carbid","carbon","carri","carrier","cask","caus","caviti","cell","center","central","ceram","chamber","chang","channel","characterist","charg","chemic","circuit","circul","circular","circumferenti","clad","class","close","coat","coil","cold","collect","collim","column","combin","common","communic","compact","compar","complet","compon","composit","compound","compress","compris","comput","concentr","condens","condit","conduct","configur","confin","connect","consist","constitut","contact","contain","contamin","content","continu","control","convent","convers","convert","cool","coolant","core","corros","coupl","cover","cr","crack","creat","critic","cross","crystal","current","curv","cycl","cylindr","damag","decay","decontamin","decreas","defin","deflect","deform","densiti","depend","deposit","describ","design","desir","detach","detect","detector","determin","devic","diamet","differ","diffract","diffus","dimens","dimension","direct","discharg","disclos","disclosur","dispers","dispos","dissolv","distanc","distribut","divid","downstream","dri","drive","driven","easili","edg","effect","effici","electr","electrod","electromagnet","electron","element","elong","embodi","emerg","emiss","emit","employ","enabl","enclos","enclosur","end","energi","engag","engin","enhanc","enrich","ensur","enter","environ","equip","exchang","excit","exemplari","exist","exit","expand","expans","expos","exposur","extend","extern","extract","extrem","face","facil","facilit","featur","feed","fiber","field","fill","film","filter","final","fissil","fission","fit","fix","flang","flexibl","flow","fluid","flux","focus","forc","form","format","fraction","frame","free","front","fuel","fulli","function","fusion","gamma","gap","gas","gaseous","general","generat","geometri","glass","graphit","greater","grid","guid","handl","head","heat","high","hold","hole","hollow","horizont","hot","hous","hydrogen","identifi","imag","implement","improv","incid","includ","incorpor","increas","independ","indic","individu","induc","inert","inform","initi","inject","inlet","input","insert","inspect","instal","instrument","insul","integr","intens","interact","interfac","intermedi","intern","introduc","involv","ion","irradi","isol","isotop","join","larg","larger","laser","later","lattic","layer","lead","leakag","lift","light","limit","line","linear","liquid","load","locat","long","longitudin","loop","loss","low","lower","made","magnet","maintain","mainten","make","manag","manner","manufactur","mass","materi","matrix","maximum","mean","measur","mechan","medic","medium","melt","member","metal","method","mirror","mix","mixtur","moder","modul","modular","molten","monitor","motor","mount","movabl","move","movement","multi","multilay","multipl","natur","neutron","normal","nozzl","nuclear","number","obtain","occur","open","oper","opposit","optic","optim","order","organ","orient","outer","outlet","output","oxid","pair","panel","parallel","paramet","part","partial","particl","pass","passag","passiv","path","patient","pattern","pellet","penetr","perform","period","peripher","perpendicular","phase","phosphor","physic","pin","pipe","place","plane","plant","plasma","plate","plug","plural","point","pool","porous","port","portion","posit","potenti","powder","power","predetermin","prefer","prepar","present","press","pressur","prevent","primari","prior","process","produc","product","profil","properti","protect","proton","protrud","provid","proxim","puls","pump","purpos","radial","radiat","radioact","radioisotop","radionuclid","rang","rate","ratio","ray","reaction","reactiv","reactor","real","receiv","recoveri","reduc","reduct","refer","reflect","reflector","refuel","region","relat","releas","reliabl","remot","remov","replac","repres","requir","reservoir","residu","resin","resist","respect","respons","result","retain","return","ring","rod","room","rotat","safe","safeti","salt","sampl","scale","scan","scatter","scintil","seal","secondari","section","secur","segment","seismic","select","sensor","separ","seri","shape","sheet","shell","shield","side","signal","signific","silicon","simpl","simultan","singl","sinter","site","situat","size","small","solid","solut","sourc","space","spacer","specif","speed","spent","stack","stage","state","steam","step","storag","store","stream","structur","subject","subsequ","substanc","substanti","substrat","suffici","suitabl","suppli","support","suppress","surfac","surround","switch","system","tank","techniqu","technolog","temperatur","term","thereon","thermal","thick","time","top","transfer","transmit","transport","travel","treat","treatment","tube","tubular","tungsten","turbin","type","ultraviolet","uniform","unit","upper","upward","uranium","usabl","util","vacuum","valv","vapor","variabl","vertic","vessel","view","voltag","volum","wall","wast","water","wave","weight","weld","window","work","zirconium","zone","zr"
"1",0.00338752090448876,3.42572545826993e-27,5.06680664067266e-46,6.21670579285442e-25,9.58915020205572e-12,2.41339789580271e-28,3.53990708981574e-13,0,0.00131529827632035,0,5.1973448592925e-14,8.06943167446422e-28,9.82308122395792e-12,0.000152457953907857,1.26981916750362e-28,5.77474076018186e-84,2.22761087362427e-36,4.76449713081147e-47,1.11525948554108e-05,0.000232394314732858,1.22051627552123e-40,1.45703197636158e-08,2.62641410744648e-29,6.61996940219434e-28,2.25355778470997e-24,5.73982450551472e-43,3.37450863087231e-29,2.06779212478515e-05,0.00172932352387595,8.37187686036664e-71,7.9236411655435e-05,2.8405317395405e-39,0.00854878140734432,4.58105533641357e-07,0.0709027966938435,1.92687216772991e-50,5.27172159794557e-47,5.28861136065408e-09,1.43862426165529e-70,2.7180032644469e-35,1.78544088326399e-06,0.00888221447737072,2.29058142770862e-33,0.00438458309776323,6.96629870105608e-52,0.00336330590835502,2.15998415708296e-12,0.00406427750865428,3.9843722527047e-19,2.29249657738454e-12,2.17446146204267e-27,3.2889925405301e-53,0.00777994448922557,0.00730881685218005,4.12199958285429e-31,4.65099984530932e-15,1.03197712495732e-55,9.7844555295762e-14,5.42481191233945e-35,3.23968139086047e-16,3.83286471535809e-17,6.92379547301109e-24,2.48719077064403e-15,4.07821968109759e-45,4.78700242495813e-71,1.85287106939247e-46,2.36654212884122e-37,0.000582495159966907,8.44474799745221e-05,4.45174520428632e-12,1.58774512143379e-17,8.48989833762526e-27,1.42895914971873e-26,2.85071809563698e-09,1.10980952242569e-29,3.08139005849274e-52,9.35655371343611e-29,1.41691433456012e-31,5.25289088489411e-37,0.000457162928087349,1.48362508085588e-40,0.00677804220355128,0,2.12279179206498e-29,9.89071769356094e-26,0,7.14362114927585e-36,1.6034054830473e-26,4.19705431139334e-67,8.64264481826441e-35,0.00554681835842286,0.000637109394983473,2.98689903732783e-20,0.00124126782637859,1.69751153903537e-09,3.32542616103378e-25,1.11800326912322e-09,0.00113970918807355,1.62599850906843e-29,2.13843385940623e-28,0.00793625797038133,3.6320963118787e-26,0.0018352710113293,6.5449571400796e-60,3.55970314946005e-12,1.37658752336381e-13,0.000176891899230035,4.27307540588452e-27,9.13958436837051e-16,1.46193455354661e-06,0.00180458746101815,0.00378918441061162,1.80041534119223e-15,6.55440394023847e-62,3.87613542766372e-40,0.00200257919860922,0.00150559935961505,0.000843530134928841,1.45150789129794e-27,9.74621840463911e-23,1.27110113560793e-10,0.0106055231637861,0.0236355205626617,8.21362365850376e-28,9.64157149396383e-13,1.7535768927457e-21,1.99320844228511e-41,5.05659200302073e-29,5.8141545992914e-16,3.1528490897754e-26,0.00387396510678519,7.13297696015988e-34,9.3572297908524e-25,5.66410214421506e-24,0.000499329775612893,3.73981054766305e-29,0.000204946939819161,4.62962406005124e-31,1.55062376572837e-79,3.22670452769952e-20,0.000447412663941942,0.000568075291345532,0.000109866260178795,1.06212686969605e-14,4.56853060732637e-18,5.65153575202713e-31,2.97668560994757e-09,0.00648185538020015,5.63591685871737e-22,2.14489110132405e-42,1.17906609399444e-34,2.96965490493574e-29,0.00483924333022296,7.4652772285226e-15,2.34519534953516e-35,1.95148121423096e-24,1.93893570115428e-78,0.00117645114912739,4.64043925956731e-09,5.90679115191292e-65,0.0089056921712972,2.40190620609513e-37,0.00245043498061593,1.0560651694724e-18,1.64764377622355e-25,2.58606764007001e-14,0,3.46593763081216e-14,0.00444007552732047,1.61943625688845e-65,9.93294041141528e-30,1.96827524221242e-54,2.45207739001388e-26,4.26516380043675e-20,6.38802082522866e-18,4.18006750648316e-51,0.00140083104996712,0.00198816544318044,3.1021214569684e-27,2.28529736407493e-39,2.76247646059196e-40,2.68958620386326e-16,0.0347722852407554,6.55937376507509e-08,0.00582820733748154,3.32366553115397e-63,6.02155709993146e-45,2.12494775811704e-12,8.00316183400826e-15,3.57862321269545e-27,0.00244409376980985,2.41338973790301e-20,1.30334115328631e-10,1.83275539673396e-31,5.36274723526113e-15,0.000768679272696098,0.00105520993962406,0.00470033990375101,1.47765278093513e-40,2.53250519232357e-12,6.05365769401063e-17,6.42292664897688e-13,8.95165358352322e-22,3.27146317639941e-29,2.12449972640592e-27,0.00109593339433264,0.000308593852314455,0.000950298064531822,1.0641920492548e-06,4.26268689684975e-14,6.82455610363845e-18,7.46047973054388e-10,2.24044660178584e-20,7.3002989432267e-24,4.38995313266448e-59,0,5.16358487156418e-63,2.36093522444116e-18,0.00123717985719752,1.1302762879466e-18,2.83741530340115e-14,2.53248133910331e-25,8.19292840604384e-33,0,5.00069123614686e-38,3.40332312607198e-26,0.00372307607934506,0.00201831840683641,0.000593678425124342,3.01730036694649e-21,5.03057094496026e-42,6.81338661784442e-54,1.09166220434296e-13,7.07078342915112e-21,1.93954799898656e-09,7.72243413499123e-54,2.19822761854348e-22,0.00272591219994742,1.90308614894091e-05,3.30317829780199e-31,0.000157858539782844,1.99506756578067e-33,3.81252459603628e-40,0.28538653990141,5.08684194728717e-39,9.57218667067724e-22,4.53502531422055e-32,1.49159893018235e-29,8.37933859895872e-23,3.18438032507242e-21,2.45950032661871e-43,2.13057314568072e-05,5.23395932546888e-23,0.00202666496891246,2.60300204888432e-41,2.55073136755093e-10,3.1505863969188e-09,0.00188748223403115,3.5996504206507e-29,0.00225917271010256,5.93555100988741e-37,2.53807487748467e-12,5.66404008347939e-22,5.06391395016048e-32,1.29894202582943e-09,1.86111784278108e-23,7.18033231739908e-38,2.37175915134884e-47,5.68102073395149e-15,0.00192363845653943,3.10166066501901e-47,1.11961484656506e-68,0.00037380371683288,0.00311245047084535,1.97677881328938e-64,0.0251364133738724,0.00267020411293214,1.6916840323297e-08,2.0444906590548e-50,2.10512250177663e-31,4.42941949794024e-12,0.000505929333856068,0,8.05069533409771e-59,0.000233476247581214,6.8952144681084e-43,3.90335838518484e-17,1.20273068306927e-48,0.000314896689112819,3.26793056676318e-22,2.4996854610652e-26,4.82629711742269e-18,0.00665520350847903,2.06754248571865e-11,4.99734732032379e-78,8.85557080068277e-27,9.35987599387756e-07,2.63623550113699e-15,0.000308075403489972,4.89743592155535e-52,7.50214603449672e-17,1.54108998164634e-55,2.17632233273318e-32,1.76899193717403e-30,0.00101274006643176,0.00116679796775459,5.82512858627968e-11,0.000921411523459004,0,0.00381710725459117,0.000377185973388285,8.46830088841675e-27,6.19165561580021e-24,3.02243711635992e-23,1.49718537776223e-25,0.00303148122202764,1.2997273349858e-10,3.03311702878827e-21,6.28942135668206e-28,8.89586413665106e-22,0.00334168427244577,7.43472334765347e-10,1.47053514825273e-53,0.000281387954599597,3.50687030667828e-41,1.6206210624425e-20,0.00320694739449267,0.000850885601007009,4.69059335859309e-05,4.49776121254194e-22,1.36735363397551e-13,6.51650724355509e-11,4.4054141813779e-11,0.000671052806306716,0.000423545181149158,5.85950381478488e-05,0,0.00472838363271284,8.20954937249736e-18,0.000964578158804301,5.7898662131128e-28,9.68105605789276e-27,2.18035516919616e-15,3.62863992688747e-46,0,6.2640404536601e-41,3.52657583535734e-12,0.00391942739848869,1.92185959704395e-17,2.49696347184336e-65,1.85288595474341e-25,2.70113455240606e-24,0.0165652563893409,7.57546193233694e-38,1.18075493094522e-27,1.41183731022127e-15,4.18899111483487e-31,5.21601191980893e-55,8.73837726542169e-35,4.07092605870703e-17,3.57322785776874e-24,1.13133550294873e-27,5.74075264955997e-27,7.46107099459061e-23,8.9873907512319e-05,9.35550345423356e-14,0.0029638055033707,1.08767666119096e-48,4.92094962137971e-11,0.0678235387158819,0.00350967304497512,2.40332305525895e-19,8.57475879912532e-13,4.70563891700942e-23,0.000341060116735362,7.8348102457407e-29,9.56672578022663e-43,0.000795204210119412,1.08019405397613e-24,1.11645470538247e-58,0.00100520872298603,5.85027594647179e-05,9.70755195083907e-29,7.83287704140322e-33,1.39349512815828e-15,8.60512717414586e-42,2.13403662435571e-69,0.00313153721827604,3.56898492321422e-23,1.69675823180613e-15,2.43600068116562e-05,1.84345201516564e-24,1.97245227882172e-17,0.000840529511943439,5.88358141784342e-17,1.03804743124188e-21,4.60927976600537e-78,0.00302055299505247,0.00220030038201008,1.5915268855564e-32,0.00156308674781135,5.64221390890006e-23,4.86387137617102e-14,0.000606571726079526,0.00248870461733733,3.75928373901637e-82,4.10237582777685e-41,9.98809335197719e-07,9.16026987045343e-18,9.61703205480558e-21,1.41202653067601e-60,5.58934092514515e-41,1.0960483681847e-35,1.81970870606122e-13,0,0.00627417375498492,6.2008814036821e-13,3.5673908076545e-41,0,6.17066131511142e-46,1.81951705831898e-14,0.00239799491981292,0.000851000620639857,5.1163116809271e-33,9.0236418169717e-06,2.06510086237566e-06,0.00125328467947471,2.06393064641453e-26,7.45690933256585e-09,1.71703096219233e-41,4.43530742330715e-10,9.40869630990629e-15,5.91849262517062e-15,1.06849793147938e-43,8.31948620019914e-20,2.39247321472851e-23,6.3568501952202e-31,4.8558907750591e-32,1.32885780208922e-31,2.17483663891996e-32,2.73921835468677e-56,4.94666486247411e-40,0.00176285152433199,1.39859762179377e-16,9.82748482128355e-30,2.74086756283015e-31,2.27237807539991e-20,5.20244086111655e-12,1.15815359316893e-42,4.92122737692825e-31,2.96552641143974e-13,2.60360202009793e-35,1.05969676030073e-09,2.00042209670671e-16,0.00215113015308504,0,6.42489009755051e-22,2.40849777878208e-07,0.0342311331176191,1.09032177878548e-58,9.04739100224034e-08,2.95881048250428e-48,0.000187947970857852,2.40440259379555e-20,3.21642068436644e-07,4.4967947370977e-34,0.00313259550671242,1.27532828933501e-24,0.000900797179696929,7.38630134942654e-06,3.45342413262827e-25,0.000748415642586896,2.09084784257152e-40,0.000319061630197648,4.00806444754494e-20,5.3345465023071e-43,6.67624023500295e-21,8.24859817553204e-39,1.21739076794862e-50,1.04748822174653e-64,5.37927739015431e-17,2.53860122608271e-06,1.43392806061755e-28,5.59290831895227e-14,0.00170839092286995,4.88080272233982e-52,3.51016834200475e-27,0.0786350345310846,2.10189591524947e-54,3.22403528027954e-40,1.17436489612089e-17,1.4529996963542e-09,3.18430120935237e-13,2.01798823355402e-52,2.66732371302707e-67,2.43836606897169e-50,2.47626964080993e-44,0,9.0336150389829e-39,0.000247252457265803,0.00810330017846169,3.7302684099966e-13,2.45411292233631e-34,1.92859872815158e-05,5.43212055227025e-05,4.78379243727239e-42,2.77686574335711e-13,1.23706588183625e-29,0.00365091453184533,0,3.07724713708548e-23,4.84685779091451e-53,3.8303228596501e-19,1.4535770148862e-32,2.03015709989154e-15,1.79948939594004e-38,2.39858920623346e-16,6.5721226118544e-25,3.76857267718266e-10,6.57606911440175e-35,6.63214590042843e-60,3.57386112493774e-25,4.89203470278911e-15,1.37729552020692e-11,0.00429178217153861,4.38347941793225e-59,3.69139565268855e-30,7.07357399625962e-05,0.00758522779724507,4.19821277061789e-12,1.39295818154996e-26,0,0.00299441833083538,2.30828024909009e-46,1.66016791579036e-16,5.33827765739358e-58,8.40272258117768e-11,2.42447157644868e-66,5.50690802430411e-50,3.45005747276143e-23,0.0196318960267445,2.34225283406054e-35,0.00130870671024886,1.0176665959082e-20,0.00082995135769551,1.04982568798729e-56,1.33083296864921e-14,3.57122064166072e-17,1.30081459328793e-37,0.00308616916149653,2.90336429981167e-33,3.21244672650268e-16,0.00153574229591603,9.92543442805472e-54,7.35291704661688e-28,6.09944201005424e-71,6.48646229860127e-19,0.00117844800864621,0.00886553714209307,0,1.39786798695417e-22,0.00527400064472321,7.08716209297158e-14,1.00938202520135e-19,2.28987943015394e-19,0.000966772086165782,9.79822833966535e-24,5.83373206696019e-34,0.000405707944864267,2.32720913218404e-33,7.24093103892953e-34,0.00977421871599823,8.72974560841016e-10,0,5.82487902617592e-34,3.77943400623081e-13,1.095007551847e-50,3.8876863204991e-14,3.02943996380604e-40,4.06561744258402e-17,2.36224037067235e-51,0.00933487976440668,2.52042521099136e-16,0.00268699575937134,1.16420339158748e-28,1.83617004209223e-60,1.10280679374145e-39,5.62014979530669e-16,4.37107835168168e-14,6.6782601572302e-26,0.000718809285418116,3.17652740941283e-53,0.00223559147380301,4.75467204664156e-14,2.25156644222187e-46,0.0082839891316156,3.7930582518326e-15,0.00107006550848483,5.51402173482369e-18,1.45972066614763e-54,3.58568792967987e-11,5.09076310118025e-32,3.38433234678874e-31,4.3474892592977e-27
