"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","data$patent_title","data$year","data$country"
"13",0.1903158179909,0.0108152953919245,0.0138046969217602,0.00748243086525831,0.268235942332434,0.00830867919533676,0.00929694772067487,0.0124261875792577,0.0333708678570532,0.0182963669588308,0.00938818214493873,0.0172320638888542,0.0227227790280881,0.0724400890873354,0.206912256774509,0.00731754305702733,0.0597855682529483,0.0153367177497972,0.00748082033269862,0.0090307468703726,"Asteroid redirection facilitated by cosmic ray and muon-catalyzed fusion",2020,"US"
"14",0.0296760738013339,0.00587082690586524,0.0202471244684544,0.00758344217805759,0.196535514579678,0.0134308909266158,0.0113791624134632,0.0173127339113891,0.0304839356621041,0.0912010142294043,0.0143676002507869,0.0207432143001498,0.0126103797657542,0.0587818507579545,0.148069282347964,0.00369324216392656,0.171452663230481,0.117293761902218,0.0184528926030975,0.0108143936013025,"Asymmetric capsule for inertial confinement fusion",2022,"US"
"15",0.12627360142155,0.0305225959562184,0.0374258272109207,0.041751075453728,0.126351970001296,0.0143539910238453,0.00613379766258112,0.0551624401382016,0.0150288997765702,0.0446333017070231,0.232941821534525,0.10055034836039,0.00585371179335381,0.0260246004620645,0.0296845533969967,0.0160184523346426,0.026091431833705,0.0197373461765476,0.0107244543083748,0.0347357794474662,"Batteries and related structures having fractal or self-complementary structures",2019,"US"
"16",0.12627360142155,0.0305225959562184,0.0374258272109207,0.041751075453728,0.126351970001296,0.0143539910238453,0.00613379766258112,0.0551624401382016,0.0150288997765702,0.0446333017070231,0.232941821534525,0.10055034836039,0.00585371179335381,0.0260246004620645,0.0296845533969967,0.0160184523346426,0.026091431833705,0.0197373461765476,0.0107244543083748,0.0347357794474662,"Batteries and related structures having fractal or self-complementary structures",2020,"US"
"17",0.12627360142155,0.0305225959562184,0.0374258272109207,0.041751075453728,0.126351970001296,0.0143539910238453,0.00613379766258112,0.0551624401382016,0.0150288997765702,0.0446333017070231,0.232941821534525,0.10055034836039,0.00585371179335381,0.0260246004620645,0.0296845533969967,0.0160184523346426,0.026091431833705,0.0197373461765476,0.0107244543083748,0.0347357794474662,"Batteries and related structures having fractal or self-complementary structures",2017,"US"
"18",0.0812146324699051,0.404045629871485,0.0561080309078331,0.0502470490522643,0.00930194649527629,0.00464721161145092,0.0140217288102159,0.00953356353513095,0.023992631462222,0.00978777748543524,0.0416182816167268,0.0171430936015175,0.022100130086208,0.00444300256934054,0.0158653260522839,0.0867996231547879,0.0106089557360909,0.0218078427028373,0.0479446799602007,0.068768862818787,"Cellular structures with interconnected microchannels",2018,"US"
"19",0.00983945835405672,0.0177317118950683,0.00204887306584651,0.0528390964092466,0.035609208884453,0.324096203230012,0.00265878208227314,0.00788365796250557,0.0290946653137281,0.0173820643678125,0.107527784791888,0.0390121067856291,0.00124595187935943,0.244192668907469,0.00753766391441034,0.0469791945407371,0.0126577763190838,0.0236195664685335,0.00849962075667795,0.00954394407120985,"Central column of toroidal field coil",2021,"GB"
"20",0.0219186293996164,0.0182312407552258,0.00872784770184863,0.0241579332464429,0.0193097503225892,0.018723723407518,0.0095958693734007,0.0103378942110623,0.0232207831531518,0.0175861706137178,0.267319884936868,0.216166169679092,0.00420565224719562,0.0399642113148421,0.0149277945691713,0.0847536655803441,0.142120431786962,0.0385795467795037,0.0092413650226716,0.0109114358987759,"Charged particle acceleration device",2018,"US"
"21",0.00538490414018549,0.00407037175133539,0.0126358703792014,0.00609246300257252,0.142409213345696,0.00833803910556219,0.00938789185878071,0.00707637045267095,0.00420090100233017,0.0199146075841431,0.00405626694935215,0.00631350100656298,0.255379975601489,0.0169258863010679,0.115578262153905,0.00260414196670414,0.0150694445866458,0.159122071104124,0.19820012043018,0.00723969727749167,"Colliding jets laser guiding structure",2016,"US"
"22",0.0545965417832395,0.0387310591624854,0.0497784122915081,0.0107384341501409,0.222317845359763,0.00291513335386579,0.0055369386366616,0.391862566198645,0.0130530962039457,0.0142487829323083,0.0097044875668648,0.0240900201878793,0.0177499625637424,0.00851580568749342,0.058513392244134,0.0336210416951305,0.015331501639717,0.013544915868088,0.00884289603205007,0.00630716644233736,"Combined neutron shield and solenoid",2020,"GB"
"23",0.0375097314851986,0.329815339394341,0.170162015729764,0.0352451329789862,0.043005884341183,0.0022086530380399,0.00993246115524387,0.0626995396482092,0.0162965172737807,0.0153015345245603,0.0122579922729597,0.0078364839197974,0.0750167914767178,0.00270799062008687,0.0189272718985451,0.0140300440710377,0.01060357454389,0.0448265280565998,0.0685930290519142,0.0230234845191448,"Complex shape structure for liquid lithium first walls of fusion power reactor environments",2020,"US"
"24",0.0375097314851986,0.329815339394341,0.170162015729764,0.0352451329789862,0.043005884341183,0.0022086530380399,0.00993246115524387,0.0626995396482092,0.0162965172737807,0.0153015345245603,0.0122579922729597,0.0078364839197974,0.0750167914767178,0.00270799062008687,0.0189272718985451,0.0140300440710377,0.01060357454389,0.0448265280565998,0.0685930290519142,0.0230234845191448,"Complex shape structure for liquid lithium first walls of fusion power reactor environments",2017,"US"
"25",0.0160946047960841,0.322032441917742,0.00624639470039645,0.118191926541689,0.00701865238381348,0.00323521183837504,0.0304958617127325,0.0079377328366862,0.0087253118132457,0.00339997382792192,0.0107276100027838,0.00619288101814866,0.120808179726063,0.00692343495385291,0.0173685423060112,0.0174476390915345,0.00854011351366355,0.193721257515946,0.0333957750546786,0.0614964544486312,"Composite for heat transfer with high-temperature resistance",2020,"SK"
"26",0.0393937554718704,0.294531256485095,0.0075733562343211,0.194774284345114,0.0102059542630823,0.00473320439936285,0.00800196823176455,0.00865020730318555,0.0794719747411862,0.00463869245400386,0.0174613743857256,0.00860036710846906,0.00838533593818038,0.0073987095849419,0.0182233950419399,0.00993724307656573,0.0134178570529411,0.151833973109026,0.013350608970236,0.0994164818029886,"Connector assembly of two low temperature superconducting cable terminals and manufacturing method thereof",2020,"CN"
"27",0.00523888017678652,0.047632194829725,0.0140515695002901,0.00842319325981369,0.0699094396058954,0.00141584047427499,0.011343184516899,0.00680570889077124,0.00567123730156207,0.00793235725255937,0.00409428173907121,0.00541217808012414,0.558218091031496,0.00420590004528777,0.0131477950657862,0.0131689689932525,0.026741465820923,0.03220892727604,0.144210676829761,0.0201681093096815,"Cryogenics for HTS magnets",2020,"GB"
"28",0.0684736019191221,0.0753069705096676,0.0892011396093401,0.00969291582005486,0.313980827900343,0.00305922687625345,0.00661583559049885,0.0458086621510521,0.0115108486911159,0.0502851788443893,0.0104205954557279,0.018228589528629,0.0520820958007397,0.00556865757465274,0.169801598368401,0.0204609039613664,0.0121266068509727,0.00843534639947683,0.019913795113949,0.00902660303424789,"Cyclic nuclear fusion with single-cycle, charged cathode",2020,"US"
"29",0.102824546695435,0.0203530322389273,0.0256038081991712,0.0392480503916982,0.0456840185830381,0.0122427910499341,0.0827019048361892,0.160525304408762,0.0393534876762501,0.0225943869852343,0.0469862573735714,0.0192750641701745,0.0163023119698129,0.0235666406067865,0.0254793729746652,0.00930196703715795,0.0532251177591097,0.0784679966854928,0.158441709874659,0.017822230483931,"Deuterium-deuterium neutron generators",2019,"US"
"30",0.0319760836829307,0.227721574165862,0.0126428001244709,0.0925093724212115,0.00906974735544462,0.00916553053104957,0.0115824450694272,0.00466847237863643,0.00826043703658487,0.199038240907236,0.0134095357001329,0.00790269745360447,0.111789612201708,0.00503813165980203,0.0159561697458451,0.0251894182017845,0.0475516723831394,0.0921743044441043,0.01952691266393,0.0548268418730962,"Device and method for extrusion of a solid body",2018,"FR"
"31",0.0603299729605663,0.0248079244332433,0.0952192045823002,0.00653546329560159,0.0584158015955447,0.00253074656551531,0.00676542723851831,0.321700152914445,0.0129314044073071,0.0145018962888056,0.00829578231762764,0.0974309255261175,0.0171993082850412,0.00893116762039309,0.0912668621262888,0.12348393069657,0.0142506811433768,0.00889931112495248,0.00682990343272001,0.0196741334450649,"Device and method for producing medical isotopes",2017,"US"
"32",0.00493523084591126,0.00408242486347923,0.00947956759871057,0.00559504861020317,0.484734109737921,0.00186166180175738,0.00873855853690247,0.00683464963830428,0.00419022232451895,0.00619305533686221,0.00446784220666374,0.0195273521392839,0.0917530356967301,0.00991999903530299,0.0224158247962705,0.00276472209140009,0.0669077405823536,0.108060885061645,0.131547458045775,0.00599061105000393,"Device and method for the heating and confinement of plasma",2020,"US"
"33",0.0150620908448501,0.0113240617082078,0.00690823663671857,0.0082902292976792,0.28840266077399,0.00618798693965818,0.00794375352333911,0.0301996658193411,0.00453343355867339,0.011867894187265,0.0431434829399195,0.0182663819572184,0.0181335929601346,0.0254618787064056,0.0878361042245612,0.00480189996598507,0.168722392324544,0.109224127120822,0.128055854838778,0.0056342716719093,"Device for attenuating electromagnetic pulse generated in a power laser installation",2018,"FR"
"34",0.00417461796825425,0.00640085929325081,0.0172327493328751,0.0135262446244772,0.00798623102151787,0.00479329184191608,0.248362929463556,0.005237212416776,0.00680073127884373,0.0134163067465847,0.00608317986047954,0.00491241628503487,0.222442284847644,0.00737812969318126,0.0981929934453221,0.00525130169210066,0.0588538091081382,0.0464451119071658,0.0940290173101933,0.128480581862689,"Device for controlled heat transfer to and from a component",2019,"DE"
"35",0.0176630891652924,0.0492888250072524,0.0231591596369432,0.0107318128909943,0.343317543224876,0.0041336270379765,0.0151119348353845,0.106053569649816,0.0503039975544863,0.00950260655883363,0.0212100104452934,0.0399192636789912,0.0130187762400048,0.0105314950206709,0.0155989359079654,0.0373223228395654,0.0760691658584108,0.0548524132797903,0.0915168343725004,0.010694616794952,"Device for creating and controlling plasma",2021,"US"
"36",0.00442581215288762,0.00842629146264963,0.103830453478512,0.0387645626917444,0.257079028942654,0.00326947164171025,0.00459281808573436,0.112022040498801,0.0120667194530942,0.0117390497616078,0.00546810479950406,0.00894205359725255,0.0215897794713241,0.00696353900683578,0.0155723992636431,0.00340896264568575,0.0488275998631153,0.0287166938286192,0.25733829884705,0.0469563205075752,"Device for electrically connecting a blanket module to a vacuum vessel of a thermonuclear reactor",2021,"RU"
"37",0.0917906542216121,0.0131520957697222,0.0262059787425146,0.00527493702118875,0.0652373837209565,0.00477101204672412,0.0372092917953382,0.327537341387372,0.00696818822880728,0.0666965760263021,0.00651777611990024,0.0160935669422855,0.0753477198914469,0.0159223585029126,0.18642307753734,0.00892956804826263,0.0236202891833597,0.00980829723226263,0.0067269587180674,0.00576692886362398,"Device for generating compressed fluids",2021,"IT"
"38",0.0224771459684431,0.095262033568997,0.102270227019871,0.00780918576632379,0.00625215069735754,0.00305039523489141,0.0174326188288023,0.0120276633161066,0.0257785628208105,0.0345047426443772,0.0127317573325637,0.013730917725156,0.0424868694953216,0.00202889725963831,0.0238666765206721,0.419525063125364,0.0904455015761615,0.0208186951632112,0.0128994080498026,0.0346014878861285,"Device for limiting the degassing of tritiated waste issued from the nuclear industry",2016,"FR"
"39",0.00513695705467575,0.00790744267828044,0.0092457496181346,0.00406049532227523,0.402014681125523,0.00240202623360026,0.00539011037776446,0.126604642825856,0.00368267151400092,0.0171161746032069,0.00468172943041829,0.0139889091442797,0.0283745419599069,0.00726702185294565,0.246915720608807,0.00453729742676449,0.0840777802937283,0.0158686036150339,0.00635773551497835,0.00436970879982013,"Device for magnetizing laser plasma by means of a pulsed magnetic field",2017,"FR"
"40",0.00484067023752934,0.0100377489431446,0.00733833025065981,0.0383793780883402,0.059733753769267,0.0116643690616605,0.00191268707929186,0.0813105968583944,0.00137466389894957,0.261118845597862,0.0126082699269541,0.220829426739025,0.0130296735811813,0.0451997376581234,0.144701301283778,0.00739718267553699,0.0233712372374316,0.00853794302533545,0.00216013427204349,0.0444540498154908,"Device for quantum beam generation, method for quantum beam generation, and device for laser fusion",2018,"JP"
"41",0.00391655434039858,0.00480181082361634,0.0146531350693372,0.00961499746771023,0.0685071673331587,0.00533325263463539,0.0106187948318077,0.0203899974672924,0.0213205195440914,0.00891921849854963,0.00776368725157863,0.00754195462225486,0.0181679797587009,0.0126489862369966,0.0301121562068695,0.00178262965427697,0.150512330587238,0.245658349662813,0.341194087836997,0.0165423901716754,"Device for securing a blanket module to a fusion reactor vacuum vessel",2020,"RU"
"42",0.110331847034657,0.165517404019934,0.0560468204487614,0.0185216797372005,0.112362735611597,0.00334853801675457,0.135370455743224,0.0152004940704163,0.113817901394375,0.0136796103276605,0.0356439079813566,0.0142280387152838,0.0238996347934947,0.0043769463563187,0.0219663739570917,0.0726938225366609,0.0202315352290824,0.024951897241135,0.0219605270105844,0.0158498297744123,"Diamond structures as fuel capsules for nuclear fusion",2019,"US"
"43",0.0849706296410179,0.163451502497894,0.0784370379748143,0.0488663260600264,0.147373639554771,0.00295744724296978,0.0133404801468305,0.019855162397527,0.165039424619215,0.0129469566406926,0.014804127423509,0.0154238859569856,0.0159155241074496,0.00597945993210108,0.0626412561890464,0.0863690716268148,0.0112484251594426,0.0172659630965109,0.0136491692094145,0.0194645105229668,"Diode assembly and method of forming a diode assembly for pulsed fusion events",2022,"US"
"44",0.00660695885025308,0.186364026721403,0.0329957117554823,0.0228972303063008,0.231330388485405,0.000924592407528111,0.0171519354256324,0.0293467442864125,0.0925391695884045,0.0033701780661301,0.00434960777733488,0.00385207712645553,0.0381529863565494,0.00163573667667558,0.00734750263648944,0.00723183358063722,0.00548475486774827,0.0282096168121122,0.273329830105206,0.0068791181678397,"Double null liquid metal diverters",2022,"unknown"
"45",0.00430038167450778,0.0092428006282178,0.00847074009617745,0.00752801627509196,0.7005461086637,0.00233148019237198,0.00702200374546843,0.0117210196019621,0.0641672104901124,0.00688988857749859,0.00423500752454505,0.00821646178904422,0.00755923865014863,0.00733382214200713,0.00902611876366754,0.00257316420194434,0.0168886714662182,0.0953909901242972,0.0191089475691939,0.0074479278238248,"Double poloidal field coils",2022,"GB"
"46",0.0058140513810869,0.0111194715291502,0.138006866195188,0.00525616123758332,0.39506749964169,0.00350463906846285,0.0024050585980851,0.15106690636166,0.00916709818220472,0.0655670408234879,0.00461894316076039,0.0245682721884449,0.0169109455653668,0.00733007532305168,0.11267080595013,0.00506785590366352,0.0112346486591036,0.00872228012673317,0.0161639085394141,0.0057374715647336,"Efficient compact fusion reactor",2017,"GB"
"47",0.0700360758633217,0.0285329935361174,0.00808055881690782,0.0980786044859071,0.337632132406142,0.00467847743491181,0.00586628749178735,0.0235952638338711,0.00570045544307041,0.0116951034419654,0.011637559084608,0.0210225532264089,0.0121294093961302,0.0229114654958888,0.190875928414374,0.0651197218224763,0.0101074944538747,0.0213218781114287,0.00875850875318977,0.0422195284876184,"Electric energy cell",2016,"US"
"48",0.00468290062418089,0.0124096077330034,0.0541452646716502,0.0755228523148218,0.1979445838707,0.00689115714460301,0.00401302719432336,0.0525792176581044,0.0101682553308511,0.0109634815047276,0.156353690087616,0.00985945228166097,0.010280138439328,0.0103426736879141,0.0116621727624061,0.00345812562444827,0.0536047393400894,0.0858505283982097,0.222210928521761,0.00705720280960086,"Electrical connection of elements inside the chamber of a nuclear fusion reactor to the reactor vessel",2020,"RU"
"49",0.0251881940748282,0.174741246327164,0.00992752971150715,0.0197227500667407,0.11300668043254,0.00315170160357579,0.00481201593420945,0.00640491519377486,0.102676218034951,0.0133714257005778,0.00707735028727688,0.00711235380815106,0.0112978671798425,0.011593138848383,0.352676281825464,0.00937377756963352,0.00829590812490279,0.00465469398119841,0.00291634002500696,0.111999611270272,"Electrical power generation systems and methods regarding same",2022,"US"
"50",0.00458990141907013,0.00263730930103882,0.00420175171113867,0.00595428512639878,0.720382681421704,0.067535014131105,0.0020583961140685,0.0056880729744365,0.00337527569049521,0.047776825679546,0.00671968214375309,0.00935309721037582,0.00356588813590106,0.0290140551385737,0.0149775786091919,0.00125203625550953,0.0134129933738638,0.0336637808771727,0.0110526362485328,0.0127887384381247,"Electron-coupled transformer",2019,"US"
"51",0.00748041893473814,0.0714319172796787,0.254912261201001,0.00914589479621723,0.0594462747863452,0.00145181132607128,0.00333076178462359,0.303210690154925,0.0102116028722063,0.0130899569752224,0.00503207354801834,0.0147168708742623,0.0204548197521743,0.00182159084978952,0.17196407341074,0.0270035778098822,0.0106546592850016,0.00422438248193626,0.00339306833159148,0.00702329354557425,"Elimination of neutrons from nuclear reactions in a reactor, in particular clean laser boron-11 fusion without secondary contamination",2021,"DE"
"52",0.00926155323930898,0.0744163596504962,0.254203335254995,0.00482901799432948,0.0593711116853399,0.00111066275079497,0.00282331776747709,0.306347095061902,0.0118148115682897,0.0137828983353472,0.00434252704270076,0.0157938577663864,0.0192322557575383,0.00211212203832848,0.174050529649532,0.0236901072824417,0.00924575883073439,0.00455620513073175,0.00445782675254983,0.00455864644077541,"Elimination of neutrons from nuclear reactions in a reactor, in particular clean laser boron-11 fusion without secondary contamination",2022,"IL"
"53",0.00452327271224921,0.00371097539379302,0.0147769210358149,0.0041904293425565,0.802620226159165,0.00128094590123602,0.00341399268758782,0.00684953468966652,0.00717948676789532,0.0045166843345787,0.00289144042301142,0.00647443457872378,0.00638428651995758,0.00473964498473645,0.00882911476199508,0.00162553670293603,0.0110564793299335,0.0842688939825294,0.0165344490144786,0.004133250677155,"Encapsulating magnetic fields for plasma confinement",2018,"US"
"54",0.016610817956823,0.182344854112905,0.0252707876585079,0.0103635609680145,0.0131635808930541,0.00388729930598229,0.0145167560052235,0.010162380954811,0.114588170857697,0.0104949748512242,0.023970827300259,0.00777285000585059,0.289562085685838,0.0220749220400908,0.110287356726266,0.0135083392105421,0.0226703795517663,0.0182255030990807,0.0675180015804126,0.0230065512356513,"Energy conversion system",2018,"US"
"55",0.0126186201316454,0.0220940306988611,0.0119886747910633,0.0130897892090352,0.0159914791599287,0.00751762479916995,0.00719946804653487,0.00923449651489668,0.00481242267088275,0.0383552621850831,0.0132039328164701,0.018741094668566,0.0224155263745144,0.0147375645052045,0.583200869109692,0.0976544326971144,0.0308327952001115,0.00613060889377036,0.00460359240915191,0.0655777151183038,"Energy focussing",2017,"GB"
"56",0.0241145074174836,0.04727795900887,0.00504324983843993,0.0349455151619897,0.226169998781409,0.00918354379496713,0.00244041532358864,0.00977230141998443,0.00377340635725935,0.0342622601673546,0.262725400776049,0.051537494980898,0.00300570605932427,0.0165296317582713,0.168692190057226,0.00804753960107095,0.0113623555078205,0.00522085986252862,0.00261522106118602,0.0732804430642792,"Enhanced electron screening through plasmon oscillations",2020,"US"
"57",0.0280271146921724,0.22667546294318,0.00818414902547325,0.306767414826405,0.0077677311244517,0.00716617485996962,0.109004453976776,0.00491388709934526,0.0130149888882195,0.0129957095629392,0.0369251685259936,0.0125061811946783,0.017024135905681,0.00713291861729543,0.0130274744048482,0.102770183878916,0.0209908776667501,0.028642081803144,0.0111239693792401,0.0253399216245215,"Fabrication of diamond shells",2016,"US"
"58",0.0927582782437327,0.0767771534161496,0.0274095500632003,0.1018008962681,0.16054685583971,0.00608370129377015,0.0115359243783816,0.0133446225851988,0.0117475726621575,0.0150124325658415,0.0151925278232132,0.01850507318913,0.0422006408904949,0.0135694592146234,0.053559063907369,0.017649476120315,0.107801089635698,0.0617349559462082,0.141510978508987,0.0112597474477201,"First wall conditioning in a fusion reactor vessel",2020,"GB"
"59",0.0767605460928495,0.0319825327602272,0.00378096815848411,0.041974740866852,0.154402063584808,0.06011296285137,0.00222999175052878,0.0093751462169088,0.00252560360741701,0.0312694154658055,0.111396343064975,0.0703253562169403,0.00275357918989111,0.0633274426644834,0.291499527646322,0.0223501860685952,0.00935848243065049,0.00472434910208295,0.00197329767910786,0.00787746458170036,"Flexible driver laser for inertial fusion energy",2020,"US"
"60",0.00574422659686523,0.00359843038371521,0.00467577141194358,0.00426578404812441,0.585663069234947,0.00166413726317648,0.00332570769913009,0.100318409985541,0.00463436738151354,0.00271816498133082,0.00372507377259008,0.0340816409643774,0.00447173750683637,0.0120421048153792,0.0154012730083421,0.0016695563939149,0.0103339455305847,0.184943524878249,0.0133492201093297,0.00337385403410795,"Formation of a field reversed configuration for magnetic and electrostatic confinement of plasma",2019,"US"
"61",0.00820873655933804,0.00722398972473429,0.0178870672709364,0.00317553861179012,0.701894566786822,0.000772146437969825,0.0734575551070902,0.0202020186463024,0.0632121905320371,0.00606594091972471,0.00237042599903291,0.00672791800078222,0.009294650817391,0.00251490675928119,0.0443425152507358,0.00325846770560678,0.00825591290323796,0.00959678199781014,0.00656745293583046,0.00497121703354643,"Formation of a field reversed configuration for magnetic and electrostatic confinement of plasma",2016,"US"
"62",0.00841304313691871,0.00741470362735775,0.018410366596532,0.0032380484276195,0.694683239709461,0.000790849694958507,0.0754065393001186,0.0206053565402876,0.0646322065334746,0.00620646179210269,0.00242954989152393,0.00687034588009594,0.00954500022157665,0.00256513361169616,0.045384556003559,0.00333402097349962,0.00846822337646107,0.00981263030117238,0.00671423318473641,0.00507549119684744,"Formation of a field reversed configuration for magnetic and electrostatic confinement of plasma",2016,"US"
"63",0.0380647527344994,0.194159875921497,0.126909270437614,0.0151610786858626,0.0983996212874374,0.00263738224004115,0.0679883468431866,0.0212755556331435,0.153689579920234,0.0159298474664077,0.0149599540436834,0.0468033243462713,0.029617882648684,0.00441538147798505,0.0260972921198859,0.034366451264811,0.0222794881267086,0.0500788945189655,0.0230565907006094,0.0141094295824726,"Fuel pellets for laser fusion",2019,"US"
"64",0.0288767655159327,0.018758870074486,0.0969135825018034,0.0168054246602602,0.484149074251036,0.0011619358254131,0.00576826243639365,0.0852670666987814,0.0608053888470396,0.0151803146231676,0.00346056256342704,0.00970768348489641,0.0482211571182197,0.00307095848651084,0.0817469862516469,0.00686600575831932,0.00686093382924678,0.00814085994321451,0.00859137535542584,0.00964679177477843,"Fueling method for small, steady-state, aneutronic FRC fusion reactors",2020,"US"
"65",0.0116939688967725,0.0358574514828547,0.207015619516141,0.0109204071696497,0.152210723720441,0.0270356590791936,0.00476748367668273,0.014275999954704,0.049072471434325,0.132018934043474,0.0496075592177554,0.0201152912385431,0.0184939613536871,0.0262431703335874,0.0991562127610182,0.0703816137110549,0.0364328043698196,0.0112386869426856,0.00832263617708485,0.0151393449205256,"Fusion energy device with internal ion source",2016,"CA"
"66",0.0159427639528297,0.0204687972692794,0.0422824279834494,0.0120862913598781,0.321838236433862,0.00588008927452836,0.00775724556030887,0.0313327484407817,0.0101764772356616,0.0255073354678433,0.0743339720854351,0.0283080783530797,0.0168966577290698,0.0119204351953327,0.0171975873112439,0.172614046006604,0.0417809668588208,0.0262533080694642,0.101190696482557,0.0162318389299704,"Fusion reactor",2017,"US"
